id,pr_number,requester_id,department,request_date,status,description,created_at
0f403d2a-1011-4d9d-bef7-7581c27de0eb,PR-00591,30f694cb-7102-4630-a4ca-7acdccb754cc,Finance,2025-09-27,Pending,Requisition for raw materials,2026-02-23 10:54:51.793785
f5c5269b-8e10-4fe4-a930-a00436f65b86,PR-00592,ff57854e-5869-4d57-a3cc-507538ef6f24,Marketing,2025-04-02,Approved,Requisition for safety gear,2026-02-23 10:54:51.793795
9eb05907-c005-40fb-9ac7-143f3ff92774,PR-00593,55a9c4c7-f5fe-42bd-82b7-7ca9b036f8bf,HR,2025-01-14,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.793854
e32b9318-59dd-4654-89ba-4e4cbdd0ef4f,PR-00594,ff57854e-5869-4d57-a3cc-507538ef6f24,IT,2024-02-12,Approved,Requisition for raw materials,2026-02-23 10:54:51.793920
5ab02d5f-2d6b-4be0-99b6-6cd4479a7244,PR-00595,87f64f8d-b65f-440e-ad22-dc2e0e26944f,Procurement,2024-12-01,Approved,Requisition for raw materials,2026-02-23 10:54:51.793961
faa2d7a2-abf1-4125-b387-fc14e2580e8a,PR-00596,941bca12-f90a-4004-a85c-792003442bc3,Sales,2025-12-30,Approved,Requisition for safety gear,2026-02-23 10:54:51.794051
421c40d6-69e2-471e-af09-350ae98e249f,PR-00597,d8ac4794-b742-4182-8d98-3930c190e26c,Engineering,2024-07-24,Approved,Requisition for safety gear,2026-02-23 10:54:51.794102
af56393c-38b0-49bd-8609-21f05a7ef682,PR-00598,ea584e6f-2059-4546-b2e5-39bf5b6d91f0,Executive,2024-11-21,Rejected,Requisition for IT equipment,2026-02-23 10:54:51.794149
2be7c45a-4a79-4678-8ce7-5ee6d30b05f2,PR-00599,04539a60-7c26-4abb-8a12-368f57142cb7,IT,2025-01-31,Approved,Requisition for raw materials,2026-02-23 10:54:51.794158
34ed8c80-1aee-426a-a546-203d46ab2d2a,PR-00600,39298160-e0b1-4374-b99c-417eb5ad876d,Engineering,2024-06-23,Approved,Requisition for safety gear,2026-02-23 10:54:51.794220
db6bfac6-4bdc-4359-9f3d-79e38f7a102f,PR-00601,3764b56f-3d0a-4565-8979-4fad3b46458a,Procurement,2025-02-04,Rejected,Requisition for maintenance parts,2026-02-23 10:54:51.794263
e6b26667-0616-487f-841d-489fc74489cf,PR-00602,c0da24ec-7e26-4d2a-8b74-3f7c3ba80dc5,Finance,2025-06-21,Rejected,Requisition for office supplies,2026-02-23 10:54:51.794274
220970c9-312e-4abe-a408-07d0eb7564e0,PR-00603,a1c5850c-1d05-4251-b6e4-fd55662f8895,IT,2024-12-24,Pending,Requisition for raw materials,2026-02-23 10:54:51.794284
c337af60-bf9f-4436-b116-c1f498aa430d,PR-00604,ddc65744-dc42-45e0-87a6-e0a7954b2ab1,Executive,2025-05-30,Draft,Requisition for safety gear,2026-02-23 10:54:51.794295
33cda566-58cb-4ebd-ab3f-27ecb3cd6932,PR-00605,cfc09f15-3619-4d62-b827-b15e76da2559,Finance,2024-12-19,Approved,Requisition for office supplies,2026-02-23 10:54:51.794305
36e42acd-1867-40d1-830b-651011406da1,PR-00606,05216a4c-95d5-4db6-9892-7301309dcd5a,HR,2024-03-17,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.794730
d0a4853c-0354-4924-a18b-818160879ed6,PR-00607,b0c1b232-c596-4d15-a02e-8a88bdc299e1,Operations,2024-12-29,Rejected,Requisition for IT equipment,2026-02-23 10:54:51.794798
daa95e01-d827-40e5-98de-cedc690c4b73,PR-00608,311c93e6-cbbe-44cc-ab78-18ec527f6743,Marketing,2024-06-05,Approved,Requisition for safety gear,2026-02-23 10:54:51.794808
df338abc-0f13-4ecd-8d26-5c00359bdd0c,PR-00609,ff57854e-5869-4d57-a3cc-507538ef6f24,Marketing,2025-12-24,Rejected,Requisition for office supplies,2026-02-23 10:54:51.794883
2382ff1f-4e4d-445e-941b-541e477b4371,PR-00610,39298160-e0b1-4374-b99c-417eb5ad876d,Marketing,2025-12-14,Approved,Requisition for raw materials,2026-02-23 10:54:51.794893
193acc79-e19e-4b61-94d3-2acb04416fe0,PR-00611,e17e28aa-8f76-404b-9504-67aacbc32332,Finance,2024-12-17,Draft,Requisition for safety gear,2026-02-23 10:54:51.794938
8bad4273-d559-4b10-983f-d3b783f9ea58,PR-00612,38204481-3349-45c6-9db0-0acb86b8299e,Executive,2024-06-16,Pending,Requisition for office supplies,2026-02-23 10:54:51.794948
eb3b9b2f-2c0b-43e6-8ddf-8d96a62a1d08,PR-00613,48b4f51b-78a9-483a-bd66-8342f857c878,Finance,2025-11-20,Approved,Requisition for IT equipment,2026-02-23 10:54:51.794958
683bbff3-c2f1-4040-9b06-d577185c0674,PR-00614,b2c508fa-949c-42d7-b762-55fb6b6c4034,HR,2024-01-14,Approved,Requisition for office supplies,2026-02-23 10:54:51.794989
0f59e212-20e2-4f43-9797-651cc8f125c7,PR-00615,a0e71fca-efa2-4ff9-a479-a407d413a74b,Procurement,2025-01-08,Approved,Requisition for IT equipment,2026-02-23 10:54:51.795074
c79556c8-e4d3-4e1f-a700-e1bbca5ead64,PR-00616,d4e41eef-dd8a-4561-8426-35acee4f9fad,Sales,2024-11-28,Approved,Requisition for office supplies,2026-02-23 10:54:51.795112
c9f2cce3-fcf5-4d67-a0e8-0bd91cc77163,PR-00617,72ad50be-c1ef-49b6-a8bf-795ddc1b8b51,HR,2025-07-20,Approved,Requisition for IT equipment,2026-02-23 10:54:51.795165
0926d774-e0a5-43b2-9147-5aef289ccceb,PR-00618,61d91d7a-7705-4c5f-aa40-f5042a98b2fb,Operations,2025-09-01,Pending,Requisition for maintenance parts,2026-02-23 10:54:51.795229
dfb3c69e-7714-4df0-8911-92e93ed8145e,PR-00619,04539a60-7c26-4abb-8a12-368f57142cb7,Legal,2024-06-10,Rejected,Requisition for maintenance parts,2026-02-23 10:54:51.795239
660ef7eb-9ff3-462b-b9b8-bda70ed73e93,PR-00620,9086ef7d-a5e7-4dc8-b2eb-614655299514,Sales,2025-08-09,Rejected,Requisition for raw materials,2026-02-23 10:54:51.795248
a5f20fa5-712b-4c20-a4c1-d9512d51fd40,PR-00621,ea570582-0c67-488e-b7f1-dde2c1acfedb,Legal,2024-12-01,Draft,Requisition for office supplies,2026-02-23 10:54:51.795258
daed0df1-684d-4ed2-aa30-8ab6b6fa42aa,PR-00622,fd5fdf81-55b1-4f69-8f12-046f3bfd8b77,Finance,2025-03-04,Approved,Requisition for office supplies,2026-02-23 10:54:51.795268
6cae536c-2ad6-4086-a8d6-43a9928545fa,PR-00623,6f46bc71-a97e-4989-9ec1-f114399219d1,Finance,2024-04-18,Approved,Requisition for office supplies,2026-02-23 10:54:51.795305
80746893-d023-4dee-b345-9a52fe2301b1,PR-00624,182d5d7c-f5ea-4353-a6be-af62cc5a9387,Legal,2024-11-01,Draft,Requisition for maintenance parts,2026-02-23 10:54:51.795341
ec3bf901-bac3-46a3-adbb-bcdbcfa00144,PR-00625,e94359ce-c9e0-4942-af64-a6658207f759,Engineering,2025-06-27,Pending,Requisition for maintenance parts,2026-02-23 10:54:51.795352
18ce7ab7-756c-4915-b2ba-8bd594b2ab4e,PR-00626,b2c508fa-949c-42d7-b762-55fb6b6c4034,HR,2025-06-08,Approved,Requisition for IT equipment,2026-02-23 10:54:51.795364
d75d72eb-a624-4bf1-b617-1bb7a77041be,PR-00627,d5d19a53-f0eb-4480-a58c-2924460368da,Engineering,2024-02-03,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.795409
feb17b9e-7234-438f-878b-2bb46c42f729,PR-00628,47d8e6ba-9273-4e97-870d-a5c4b3ae6bbd,Engineering,2025-09-23,Approved,Requisition for IT equipment,2026-02-23 10:54:51.795444
c7792f51-8915-4ef7-914a-1d93ac83fa7d,PR-00629,19dab2b4-bf6e-43e2-bcdb-376c8d8fd83a,Executive,2025-10-14,Approved,Requisition for IT equipment,2026-02-23 10:54:51.795472
8b6327f6-cb44-4694-93b0-bd49aac4b786,PR-00630,fe54ebbb-2c0c-4009-a811-ee089e7dec77,Marketing,2024-04-15,Approved,Requisition for IT equipment,2026-02-23 10:54:51.795508
2e0a0600-4cf6-40c3-8fac-a62e1e9ee55f,PR-00631,41305b34-2ce5-4524-83d2-945750f27a0e,Sales,2024-11-11,Approved,Requisition for safety gear,2026-02-23 10:54:51.795556
933e7506-fa35-4d3c-8300-9216fa60de08,PR-00632,b0c1b232-c596-4d15-a02e-8a88bdc299e1,Legal,2025-09-08,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.795603
909f241c-b8b9-45e3-982a-9404ce9fd594,PR-00633,fc389fa0-930b-4018-8fe9-7b6e8f14271f,Legal,2025-10-04,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.795664
94e6dfeb-73ad-4e00-a0a1-34abaa117c59,PR-00634,ce63a441-1783-4db1-932a-493de6131114,Sales,2025-04-15,Approved,Requisition for safety gear,2026-02-23 10:54:51.795733
a139f577-3a81-4949-819a-5857a581639b,PR-00635,e924e942-2636-4d55-a146-0504952bfdae,Engineering,2024-04-30,Pending,Requisition for safety gear,2026-02-23 10:54:51.795779
a3c6c3b4-859c-482a-99da-fef75212fed3,PR-00636,877a5c2c-1c04-4e0e-b21a-cef5eda8d97f,Legal,2024-12-06,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.795789
c7360d1c-0355-4618-9f2f-e5e5eb6ed92c,PR-00637,b0c1b232-c596-4d15-a02e-8a88bdc299e1,Marketing,2025-05-07,Approved,Requisition for raw materials,2026-02-23 10:54:51.795843
ce24a284-63fd-46db-a400-20a704d54f82,PR-00638,288a1981-186a-44c0-963d-fe87d0d3e1c4,Procurement,2025-01-15,Approved,Requisition for IT equipment,2026-02-23 10:54:51.795897
7ebf41b8-65dc-40ff-a483-11935de51861,PR-00639,9086ef7d-a5e7-4dc8-b2eb-614655299514,Executive,2024-04-05,Approved,Requisition for IT equipment,2026-02-23 10:54:51.795955
7e465ab6-04d3-434f-a0c5-e661a4a8f278,PR-00640,6c9f29c5-5d5b-4a5d-afd0-14ab8be91abf,Engineering,2025-06-12,Pending,Requisition for safety gear,2026-02-23 10:54:51.796004
66aed06b-42ba-4704-b5b3-76cde28a907b,PR-00641,311c93e6-cbbe-44cc-ab78-18ec527f6743,Executive,2024-01-11,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.796026
1a238070-bfd8-488c-ba46-1826549b99e6,PR-00642,6f46bc71-a97e-4989-9ec1-f114399219d1,IT,2025-05-22,Draft,Requisition for maintenance parts,2026-02-23 10:54:51.796056
6ca74da4-09d7-47df-94b8-9da7a4832b49,PR-00643,fd5fdf81-55b1-4f69-8f12-046f3bfd8b77,Finance,2024-10-24,Draft,Requisition for maintenance parts,2026-02-23 10:54:51.796066
146e8e7c-3aec-4eb2-940c-b6b7ac09daa0,PR-00644,49eac2f0-7e4e-450f-9b47-46f89fa57a5d,IT,2025-07-18,Approved,Requisition for IT equipment,2026-02-23 10:54:51.796094
88e9a303-4964-4b34-bff2-b90525cf031e,PR-00645,14afa235-901f-4e4d-95bf-a99a463cc548,Marketing,2024-02-25,Approved,Requisition for safety gear,2026-02-23 10:54:51.796138
be9b8c83-ab40-478d-a188-0908148262d3,PR-00646,49eac2f0-7e4e-450f-9b47-46f89fa57a5d,Operations,2024-05-11,Approved,Requisition for safety gear,2026-02-23 10:54:51.796223
7364ca60-3758-4150-a6a6-11da57beaba4,PR-00647,be8b92fe-3b10-49ea-9287-1f95a46814ea,Marketing,2025-07-19,Approved,Requisition for raw materials,2026-02-23 10:54:51.796274
f7153681-5ed0-47bd-8744-6c241f9df3a2,PR-00648,55a9c4c7-f5fe-42bd-82b7-7ca9b036f8bf,Engineering,2025-03-19,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.796320
418bb41d-bea6-4e07-9414-1e7d8cc24287,PR-00649,b0c1b232-c596-4d15-a02e-8a88bdc299e1,Procurement,2025-05-16,Draft,Requisition for safety gear,2026-02-23 10:54:51.796388
0b656fa1-3375-4554-a6d3-337830ed0387,PR-00650,e0ac1ea6-2139-4814-aed7-8e6908734903,Finance,2024-01-26,Approved,Requisition for safety gear,2026-02-23 10:54:51.796398
b0badbdf-79a4-4d41-9ab1-1663fef7d83b,PR-00651,49eac2f0-7e4e-450f-9b47-46f89fa57a5d,Executive,2024-12-10,Draft,Requisition for raw materials,2026-02-23 10:54:51.796466
728ba194-504d-4c4c-b45a-d26ed11690e8,PR-00652,b3c42a73-814d-4e7c-aa65-82a3abcb77a0,Legal,2024-09-06,Approved,Requisition for raw materials,2026-02-23 10:54:51.796479
eb39544e-2bbb-4bf3-9632-baf0df5c3bbd,PR-00653,6f46bc71-a97e-4989-9ec1-f114399219d1,Operations,2024-06-17,Pending,Requisition for raw materials,2026-02-23 10:54:51.796545
8dc0a285-7700-4469-80c2-ca0f93496c58,PR-00654,19dab2b4-bf6e-43e2-bcdb-376c8d8fd83a,IT,2025-01-23,Approved,Requisition for safety gear,2026-02-23 10:54:51.796554
26531022-3a32-4d2d-ad9e-64a493498b2a,PR-00655,ae5314a1-5f6f-45dc-b898-9a56a685da93,Procurement,2025-05-30,Pending,Requisition for safety gear,2026-02-23 10:54:51.796640
96a479a1-9578-4e5e-9f9b-55faca4292da,PR-00656,fc389fa0-930b-4018-8fe9-7b6e8f14271f,Finance,2025-09-19,Approved,Requisition for safety gear,2026-02-23 10:54:51.796650
4b44999b-f05d-4bd3-8ed5-81729baf2008,PR-00657,e94359ce-c9e0-4942-af64-a6658207f759,Sales,2025-06-16,Pending,Requisition for office supplies,2026-02-23 10:54:51.796717
4e61013c-92db-475c-81f3-5e8aef6c9eb6,PR-00658,e924e942-2636-4d55-a146-0504952bfdae,Sales,2024-08-08,Pending,Requisition for IT equipment,2026-02-23 10:54:51.796728
271590cf-b5d8-4548-b4b4-de16e7c41c4b,PR-00659,15407f62-ff85-47c6-83a5-b4962d775fac,Operations,2024-07-08,Approved,Requisition for office supplies,2026-02-23 10:54:51.796737
db722af5-a48d-4442-b04b-5e52ddf4fbe2,PR-00660,3764b56f-3d0a-4565-8979-4fad3b46458a,Sales,2024-06-24,Approved,Requisition for safety gear,2026-02-23 10:54:51.796792
4af610d9-64e3-44f3-ab46-26c6b6c3347a,PR-00661,cedf4efe-8ee6-44f7-a395-15c179414c14,Executive,2024-09-13,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.796833
20b664d0-1d3e-4a53-ae3b-f2f3ec347f5a,PR-00662,49eac2f0-7e4e-450f-9b47-46f89fa57a5d,HR,2025-10-24,Approved,Requisition for office supplies,2026-02-23 10:54:51.796870
6d5da130-4e48-4294-abf6-36b440fbaf42,PR-00663,4919ddc8-8997-4c0f-bee4-7fcf33afaffc,Marketing,2025-03-22,Draft,Requisition for office supplies,2026-02-23 10:54:51.796920
aff0590d-7fb7-4262-9036-410bf9bc5507,PR-00664,61d91d7a-7705-4c5f-aa40-f5042a98b2fb,Sales,2024-08-13,Approved,Requisition for safety gear,2026-02-23 10:54:51.796930
ee7aca08-5fc8-4438-800b-1bfeb42be0db,PR-00665,48b4f51b-78a9-483a-bd66-8342f857c878,Executive,2025-09-07,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.796977
47122cb7-934c-4b6b-b163-76332e55c739,PR-00666,1978e8ba-f74b-4dd7-a07f-9a02c99f5c62,IT,2024-08-27,Approved,Requisition for office supplies,2026-02-23 10:54:51.797014
9b1ce892-65bd-4aca-aa6f-4c99c8226e6c,PR-00667,47d8e6ba-9273-4e97-870d-a5c4b3ae6bbd,Marketing,2025-04-12,Approved,Requisition for office supplies,2026-02-23 10:54:51.797078
0c1e0c2e-2da8-4714-8e91-3deeba79e55a,PR-00668,8b098815-6d19-4b98-989d-5cd3d0ca32c8,Engineering,2025-07-17,Approved,Requisition for IT equipment,2026-02-23 10:54:51.797141
7732fa31-511d-4d01-90cd-dfaac278aae4,PR-00669,f4675ba3-f087-4281-b69d-adbce3006b06,Finance,2025-10-09,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.797182
6bdc9c3b-a239-46b0-a203-258b6c20b78e,PR-00670,fe7f7935-e1a2-4e48-a5f0-c9e4cd230a07,IT,2025-11-13,Pending,Requisition for raw materials,2026-02-23 10:54:51.797258
5cb8a563-601d-4633-8dce-8d056d08fd62,PR-00671,fa5748e6-3969-42d9-a734-d67d41d569eb,Executive,2025-07-03,Approved,Requisition for raw materials,2026-02-23 10:54:51.797269
be63c6a6-9625-4bf3-9432-6adce4781293,PR-00672,deb008e5-6615-437a-9371-17b6ede878e1,Legal,2024-09-29,Rejected,Requisition for IT equipment,2026-02-23 10:54:51.797312
6fce5e94-4e35-4776-aa5f-5ec23bf3805e,PR-00673,fa5748e6-3969-42d9-a734-d67d41d569eb,Finance,2025-08-08,Approved,Requisition for office supplies,2026-02-23 10:54:51.797322
b8c852e2-2f06-4df5-a921-ec295d36ed7d,PR-00674,ff57854e-5869-4d57-a3cc-507538ef6f24,Marketing,2025-10-12,Draft,Requisition for maintenance parts,2026-02-23 10:54:51.797369
cfd19b36-291d-4650-b093-268ea87f1061,PR-00675,57c3747a-e1e6-4966-842c-1b75432a465b,Marketing,2024-07-15,Approved,Requisition for raw materials,2026-02-23 10:54:51.797385
9e818ed2-258d-4b88-acc4-570e027eafb0,PR-00676,059f7d32-2a53-4066-a6c0-e6010bdd4aed,Operations,2025-11-11,Draft,Requisition for raw materials,2026-02-23 10:54:51.797417
59301937-23c7-49f3-8516-5447bfcfebf3,PR-00677,2a3d5924-8a1e-4757-a2cc-0868d910a0d5,Legal,2024-02-06,Pending,Requisition for IT equipment,2026-02-23 10:54:51.797427
77322b3c-ac60-4ab3-be77-19902e93dab7,PR-00678,39298160-e0b1-4374-b99c-417eb5ad876d,Legal,2024-12-17,Pending,Requisition for raw materials,2026-02-23 10:54:51.797438
cc998e69-3a00-48a1-be2a-bcc0436efd29,PR-00679,7b36f4d5-f017-4523-af22-d6ce2a58ddad,Finance,2024-08-26,Approved,Requisition for office supplies,2026-02-23 10:54:51.797447
f57ed396-c4cf-4ca4-a00d-4b462ce6d245,PR-00680,579d0881-5786-4f06-ade1-c3d7a87b9b21,Marketing,2024-08-30,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.797476
7a828966-4f6c-4f50-bffa-4dd36ef59323,PR-00681,13f74086-e15f-479b-aa48-73d5d60e788b,Finance,2025-01-11,Pending,Requisition for office supplies,2026-02-23 10:54:51.797544
42e64a44-6586-42a8-8d97-c6bd2b5673fc,PR-00682,96049166-34cc-443f-9619-31e6cad7bfe1,Finance,2024-05-19,Approved,Requisition for office supplies,2026-02-23 10:54:51.797554
d1660ea6-9537-4320-953f-98e85a3f3543,PR-00683,47d8e6ba-9273-4e97-870d-a5c4b3ae6bbd,IT,2025-02-09,Rejected,Requisition for raw materials,2026-02-23 10:54:51.797584
9d7117a4-3671-4ae1-a77e-a701cc09e69b,PR-00684,3e057cef-fddd-4b26-825b-4bdf15b4dfc2,Sales,2025-04-14,Approved,Requisition for raw materials,2026-02-23 10:54:51.797594
8ea43784-df13-4da5-a4a1-5bd1d10900f6,PR-00685,09b4b3c7-5f7d-4c5c-9e3d-a7cb26571da5,Operations,2024-05-14,Approved,Requisition for safety gear,2026-02-23 10:54:51.797642
e13ca0b8-7129-4de3-a0f9-93756bfe20ce,PR-00686,b3c42a73-814d-4e7c-aa65-82a3abcb77a0,IT,2024-07-09,Approved,Requisition for office supplies,2026-02-23 10:54:51.797670
5aa779ec-d43d-4a83-821c-42c2b1d7421c,PR-00687,57c3747a-e1e6-4966-842c-1b75432a465b,Operations,2025-05-26,Draft,Requisition for raw materials,2026-02-23 10:54:51.797715
a70a4807-e869-4f47-aa07-da18b4cc788d,PR-00688,288a1981-186a-44c0-963d-fe87d0d3e1c4,Sales,2025-05-20,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.797725
b55d704e-34e8-4d8a-8d09-55867b243e4e,PR-00689,d8dfd797-40f5-4acd-a4ca-3d9473f31861,HR,2024-10-20,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.797760
e8829392-ffe8-46da-8883-86b4f9fd7396,PR-00690,b3c42a73-814d-4e7c-aa65-82a3abcb77a0,Engineering,2025-10-08,Draft,Requisition for IT equipment,2026-02-23 10:54:51.797830
ca58f2dd-aa2a-4a08-a73d-ff5145533836,PR-00691,b0c1b232-c596-4d15-a02e-8a88bdc299e1,IT,2024-01-26,Approved,Requisition for safety gear,2026-02-23 10:54:51.797839
fed55fd2-ec70-4c74-aafb-531e846eb053,PR-00692,3e057cef-fddd-4b26-825b-4bdf15b4dfc2,Executive,2025-10-25,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.797867
804f108e-ab8c-4d35-9a5f-820f5b3acf02,PR-00693,c2cea9ec-7da0-48f3-95d2-4041a87e3fe7,Operations,2025-11-11,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.797928
1157fa61-adc5-40a0-a956-814292d6bab0,PR-00694,cfc09f15-3619-4d62-b827-b15e76da2559,Marketing,2024-08-19,Approved,Requisition for safety gear,2026-02-23 10:54:51.797972
60e149ed-eae7-4b71-822f-4893940b9991,PR-00695,b8de5a6c-44c0-49f6-bdbd-365c949577ba,Procurement,2024-10-05,Draft,Requisition for IT equipment,2026-02-23 10:54:51.798060
e68b8d9a-a5c5-4dae-a827-11024ab87df9,PR-00696,0e26b1d2-8b1b-4bd8-a9de-dfbcc5d6c82a,Procurement,2025-06-08,Pending,Requisition for IT equipment,2026-02-23 10:54:51.798070
b9bb1244-62d5-41d9-a8dd-ba8fca5c75a1,PR-00697,fd5fdf81-55b1-4f69-8f12-046f3bfd8b77,Executive,2024-05-05,Approved,Requisition for office supplies,2026-02-23 10:54:51.798080
21a092c8-c76d-4b5d-a01e-0a8ed19c1ff3,PR-00698,fe7f7935-e1a2-4e48-a5f0-c9e4cd230a07,Legal,2025-09-14,Approved,Requisition for IT equipment,2026-02-23 10:54:51.798145
65bd0316-e056-42d6-82f3-c56bcb08bbb0,PR-00699,d5d19a53-f0eb-4480-a58c-2924460368da,Executive,2024-02-14,Rejected,Requisition for office supplies,2026-02-23 10:54:51.798199
7014a0e8-33c9-4a09-8665-9dca07615bd5,PR-00700,2a3d5924-8a1e-4757-a2cc-0868d910a0d5,Operations,2025-01-20,Pending,Requisition for safety gear,2026-02-23 10:54:51.798209
95aa5595-1a7a-4e4f-8d36-c7be0ade523b,PR-00701,cfc09f15-3619-4d62-b827-b15e76da2559,Operations,2024-09-18,Draft,Requisition for office supplies,2026-02-23 10:54:51.798220
060a0fc1-0275-4191-8b04-76f04cd3ba77,PR-00702,ff57854e-5869-4d57-a3cc-507538ef6f24,Executive,2024-08-31,Approved,Requisition for raw materials,2026-02-23 10:54:51.798231
3d9445e3-178b-42cd-9d88-cf20f31d3a3b,PR-00703,a0907a8d-bbd3-4029-8b63-18b3ff63432c,Marketing,2024-05-23,Draft,Requisition for safety gear,2026-02-23 10:54:51.798294
886cb5c3-360e-4e6c-af8a-1ba1e22befb4,PR-00704,deb008e5-6615-437a-9371-17b6ede878e1,Operations,2024-02-05,Approved,Requisition for raw materials,2026-02-23 10:54:51.798304
ab29a7e2-f4eb-41a7-8bf9-7407b00c45ee,PR-00705,ea584e6f-2059-4546-b2e5-39bf5b6d91f0,IT,2025-05-21,Approved,Requisition for safety gear,2026-02-23 10:54:51.798335
4cec1683-feaf-491e-bcaa-06d10d1c3e58,PR-00706,a902f91d-bf50-40ef-b27f-52ea934011df,Marketing,2025-02-24,Approved,Requisition for IT equipment,2026-02-23 10:54:51.798416
446d6c60-cd6d-45c6-98fc-ed4c17ae3fc6,PR-00707,be8b92fe-3b10-49ea-9287-1f95a46814ea,Sales,2025-09-28,Approved,Requisition for office supplies,2026-02-23 10:54:51.798474
50427e17-f972-40e8-afdc-acb2a823cc0d,PR-00708,72ad50be-c1ef-49b6-a8bf-795ddc1b8b51,Legal,2024-07-21,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.798549
f2ad0ee2-06cd-4b3c-b8c2-db08df0f138e,PR-00709,66dfa22d-9ac6-4646-b380-b10d730619c6,HR,2024-10-09,Approved,Requisition for office supplies,2026-02-23 10:54:51.798595
bde8dc46-ea0d-49d9-9d6e-9053532e69d8,PR-00710,fe7f7935-e1a2-4e48-a5f0-c9e4cd230a07,HR,2024-05-22,Approved,Requisition for raw materials,2026-02-23 10:54:51.798660
38941c54-5ce5-4993-95de-c2df44f8c0a2,PR-00711,a0907a8d-bbd3-4029-8b63-18b3ff63432c,Finance,2025-01-15,Pending,Requisition for office supplies,2026-02-23 10:54:51.798693
4aab12e3-be48-464e-bfa7-c25c7eaccd73,PR-00712,db5795c4-a3ee-482e-986b-bb27fe1a6f84,Engineering,2024-05-12,Approved,Requisition for safety gear,2026-02-23 10:54:51.798703
367987bd-d8b5-48b8-bdfa-d2cd864a0fc0,PR-00713,db5795c4-a3ee-482e-986b-bb27fe1a6f84,HR,2024-03-31,Approved,Requisition for IT equipment,2026-02-23 10:54:51.798735
3970fc40-a8a6-4ae4-96d7-13d49039c611,PR-00714,db1fa505-d9cc-48ca-9e67-3a7dc4a1e021,Operations,2025-10-20,Approved,Requisition for IT equipment,2026-02-23 10:54:51.798773
376e857c-f934-42c7-b9af-68386b6a9d45,PR-00715,288a1981-186a-44c0-963d-fe87d0d3e1c4,Procurement,2024-12-10,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.798804
dbc98876-ebdb-4719-9174-3e82ea45c1be,PR-00716,2a3d5924-8a1e-4757-a2cc-0868d910a0d5,IT,2024-01-15,Approved,Requisition for office supplies,2026-02-23 10:54:51.798867
803e2f86-3615-40e6-bd98-23ffc5c9ef3e,PR-00717,19dab2b4-bf6e-43e2-bcdb-376c8d8fd83a,IT,2024-10-10,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.798931
51197601-1cfa-4947-bd02-0ca143f83ba6,PR-00718,bc3fd319-3ae4-4f1e-99dc-7bb2b1d37cd9,IT,2024-07-07,Pending,Requisition for maintenance parts,2026-02-23 10:54:51.798992
fc8b4fd0-9a55-4d70-84aa-b33d700324fc,PR-00719,0440672d-b5b4-483f-a959-f5433ae934c2,Sales,2025-06-09,Rejected,Requisition for raw materials,2026-02-23 10:54:51.799002
be174b30-4290-4e27-9ad0-2ff094412d80,PR-00720,49fc2842-fddd-44bb-90be-b4db9a0bac48,Marketing,2025-05-30,Pending,Requisition for maintenance parts,2026-02-23 10:54:51.799023
fb679770-954a-4e8c-9eef-ab45710b1c64,PR-00721,15ead9a4-1514-487c-a373-e8d5b4cf7209,Operations,2024-10-26,Approved,Requisition for safety gear,2026-02-23 10:54:51.799034
142752c0-df2d-4c16-b47b-c4ba6ea65010,PR-00722,059f7d32-2a53-4066-a6c0-e6010bdd4aed,HR,2024-12-03,Approved,Requisition for IT equipment,2026-02-23 10:54:51.799079
9d23b5d6-21c3-4247-a6d7-f94c5e9fd3d7,PR-00723,0301d27b-3b23-40d2-816d-59fda9b9bed3,HR,2025-04-23,Approved,Requisition for raw materials,2026-02-23 10:54:51.799125
52119019-e749-4532-8f6c-dee91ff45116,PR-00724,dd83058f-f003-4af8-b701-be17f58458f4,Marketing,2024-10-29,Approved,Requisition for raw materials,2026-02-23 10:54:51.799163
c21da59d-42fe-489b-89b3-f241f8d146f3,PR-00725,47acf5aa-4994-489f-8401-74b596d8d78d,Finance,2025-05-02,Draft,Requisition for office supplies,2026-02-23 10:54:51.799195
ca04ab5f-7b01-44b5-b33a-28067d4f9ad1,PR-00726,d4e41eef-dd8a-4561-8426-35acee4f9fad,HR,2025-10-26,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.799204
