id,purchase_order_id,item_id,item_name,quantity,unit_price,line_total,line_number
fda5d4ad-8dde-4dbf-82fe-a12a74a9f219,35ec09bd-a969-4d91-b2ff-2aad35692ebe,dd82dd6a-ccb9-4d8b-8105-49d9e3e88170,Solar Panel 300W,86,440720.24,37901940.64,3
3c241327-396d-43c4-8d16-eb8713b54ce3,35ec09bd-a969-4d91-b2ff-2aad35692ebe,619ee810-baaf-46ca-9cd0-c80d29545d05,Hydraulic Pump,179,1806121.92,323295823.68,4
85cfe471-c061-4d3c-a419-c247f74140d9,35ec09bd-a969-4d91-b2ff-2aad35692ebe,1945c600-521c-49ad-96d9-54472e5b76b5,Cable Tray Set,134,1505627.56,201754093.04,5
8a2c45fc-ff6d-43d6-be4f-68e1aa0c86bb,49914965-dc9f-41d8-b7a5-fa69f6c2dc1a,6a358237-1470-4595-a111-10e74d471f82,Industrial Generator 50kVA,157,1834718.96,288050876.72,1
3e89726c-979e-43d2-b986-076371a033a8,49914965-dc9f-41d8-b7a5-fa69f6c2dc1a,619ee810-baaf-46ca-9cd0-c80d29545d05,Hydraulic Pump,141,22783.98,3212541.18,2
6f7aebd9-fc6e-457f-8a67-1eecd9074096,49914965-dc9f-41d8-b7a5-fa69f6c2dc1a,71d61c57-d696-4d75-8582-1b3c8ecf9690,Gasket Set,105,1260910.96,132395650.8,3
e2f04a76-118d-4e19-b022-172401750db8,49914965-dc9f-41d8-b7a5-fa69f6c2dc1a,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,70,1075805.8,75306406.0,4
b49194cc-63ad-4296-a6cc-9e6799616ee1,49914965-dc9f-41d8-b7a5-fa69f6c2dc1a,ad1a7ae7-5020-4e50-96cd-992c96ddbd57,Steel Sheets,173,2851564.66,493320686.18,5
54c62478-ca5b-4efa-87e9-02dde328c384,8f5cc3d5-924d-4f33-a481-fe5b8de9157b,32e1050d-e9db-4baa-ae30-ed8b9b1d4084,Network Switch 24-port,159,319824.57,50852106.63,1
ef6628f2-c3f0-49d9-a596-fd907f04bd16,8f5cc3d5-924d-4f33-a481-fe5b8de9157b,32e1050d-e9db-4baa-ae30-ed8b9b1d4084,Network Switch 24-port,84,1938469.18,162831411.12,2
825a55da-5703-4c03-8f3c-f9f8e614afdb,8f5cc3d5-924d-4f33-a481-fe5b8de9157b,446c5384-9baa-4e3c-b11a-7f11ba582acd,Electric Motor 5HP,180,2429783.23,437360981.4,3
222da386-4e26-4d17-923e-c991e22507ec,8f5cc3d5-924d-4f33-a481-fe5b8de9157b,6e7fe3d5-f7be-4429-b29b-3c6d81df3080,File Folders Box,102,1633348.75,166601572.5,4
58f36abf-41ef-4c04-a752-d4814702912c,b73ebba2-9ba3-42dd-9630-791de4fcdcfa,a4e2b4d3-a350-400f-b205-4919dd57df55,Whiteboard Marker Set,69,2455577.86,169434872.34,1
1cd11623-b82b-403d-a06d-35ee35031d4c,b73ebba2-9ba3-42dd-9630-791de4fcdcfa,d1a06e5c-6d71-4944-80b5-71ccbc399992,Control Panel Assembly,67,115628.21,7747090.07,2
485f9bd1-8fb4-4deb-9691-2dfbabce757a,8afea570-81b9-46b9-a178-911aeb8f3143,dd82dd6a-ccb9-4d8b-8105-49d9e3e88170,Solar Panel 300W,88,2695452.77,237199843.76,1
9c4dbb02-acae-4305-a3d7-f996f2c88921,8afea570-81b9-46b9-a178-911aeb8f3143,11bbd009-fc98-4733-80fe-dd7767b7beaf,Glass Panels,95,718431.48,68250990.6,2
f93143af-9735-476a-87e9-e65e19db1c65,7e6082be-4291-432c-926b-25f86355d07f,08f89347-5501-4713-8dbc-24e5c72d9c5c,UPS System 3kVA,27,105260.38,2842030.26,1
45557a98-a3b8-4e6c-a11b-7539c45de068,7e6082be-4291-432c-926b-25f86355d07f,66974d41-f881-4f2b-91be-3812f0f50e4c,Aluminum Rods,48,975627.98,46830143.04,2
473e97f2-e6eb-4415-af78-6f6de580a805,7e6082be-4291-432c-926b-25f86355d07f,66974d41-f881-4f2b-91be-3812f0f50e4c,Aluminum Rods,80,1348801.07,107904085.6,3
2313b16e-468a-4784-ac9e-8c3e5a555c4e,36bc79ee-c953-4580-b33f-2c48006aefcc,e8d51b45-9c55-44c0-bb20-b027eb684c10,Server Rack Mount,153,2084945.47,318996656.91,1
ce9d57e5-e8e3-4a7b-8845-4e02899007fe,36bc79ee-c953-4580-b33f-2c48006aefcc,a01f14c2-abeb-44af-9d5b-6fe3c990cf20,Filter Element,43,1528214.69,65713231.67,2
4da10701-fc6d-41e8-b0e1-55626d5a7490,36bc79ee-c953-4580-b33f-2c48006aefcc,a01f14c2-abeb-44af-9d5b-6fe3c990cf20,Filter Element,26,436016.86,11336438.36,3
6e2f7bf0-ebf4-43b4-9aa0-e1c295b38755,b9573516-8e3b-46c1-9ba8-575be6f36424,71d61c57-d696-4d75-8582-1b3c8ecf9690,Gasket Set,142,2530229.05,359292525.1,1
195d80fa-312c-4f04-a742-960f2cceff8b,1b748772-47c1-41f8-a7a5-47f1f3ba021f,591fe981-6a91-44ce-ba7e-b788c16d6732,Bearing Assembly,106,213026.02,22580758.12,1
677d99eb-5507-49c3-97b5-205b5b0fceb4,1b748772-47c1-41f8-a7a5-47f1f3ba021f,6e7fe3d5-f7be-4429-b29b-3c6d81df3080,File Folders Box,92,397320.33,36553470.36,2
3f3257cb-1587-437e-b1b5-4369a16432e6,1b748772-47c1-41f8-a7a5-47f1f3ba021f,6a358237-1470-4595-a111-10e74d471f82,Industrial Generator 50kVA,6,2095251.48,12571508.88,3
623a1d6c-fb3d-43b3-a096-d689ddf9dc29,1b748772-47c1-41f8-a7a5-47f1f3ba021f,dd82dd6a-ccb9-4d8b-8105-49d9e3e88170,Solar Panel 300W,38,2760979.0,104917202.0,4
2fd873e8-042e-4c37-83f4-ac95a6298186,1b748772-47c1-41f8-a7a5-47f1f3ba021f,591fe981-6a91-44ce-ba7e-b788c16d6732,Bearing Assembly,163,1305464.45,212790705.35,5
29fde2d1-164f-4ddb-b6ee-a9ccec7a2022,e2e3d05b-631b-4889-9ce7-d6b332b7c731,66974d41-f881-4f2b-91be-3812f0f50e4c,Aluminum Rods,146,1036392.52,151313307.92,1
0b93a6e6-8a48-4bd9-b31c-82225b3ca89e,e2e3d05b-631b-4889-9ce7-d6b332b7c731,721da05d-f143-4175-9fa8-67763f701bfc,Stapler Heavy Duty,181,208296.05,37701585.05,2
ed22d311-7c8b-4a47-a7a3-4169959002bd,e2e3d05b-631b-4889-9ce7-d6b332b7c731,446c5384-9baa-4e3c-b11a-7f11ba582acd,Electric Motor 5HP,171,1774130.46,303376308.66,3
5235f265-be71-4f51-b778-67cedaaf4d89,e2e3d05b-631b-4889-9ce7-d6b332b7c731,eacc84b1-be15-40fe-849e-0e9b2eef4512,LED Light Panel,61,2114637.9,128992911.9,4
59ad5ae7-a362-4ea0-81e7-715ae6e711e4,e2e3d05b-631b-4889-9ce7-d6b332b7c731,12c19195-59af-4a91-aeb7-f0ef4f664b83,Rubber Seals,28,1692408.81,47387446.68,5
73613ff3-3e38-444a-b26d-1fa2b1a85a0e,15946011-ad8a-42fd-a520-d324583412d5,a4e2b4d3-a350-400f-b205-4919dd57df55,Whiteboard Marker Set,169,1192843.53,201590556.57,1
7a0e092c-c56c-4896-9180-55747f6acd5e,15946011-ad8a-42fd-a520-d324583412d5,d1a06e5c-6d71-4944-80b5-71ccbc399992,Control Panel Assembly,10,2226382.46,22263824.6,2
19bd6bc6-2a7e-4a98-a194-bc52b2b5dd6c,b9565a2e-5580-4381-b11a-afbd0effd6a7,ad1a7ae7-5020-4e50-96cd-992c96ddbd57,Steel Sheets,17,1534775.35,26091180.95,1
57066363-2ee4-4eb0-8b04-20cd32347cd8,b9565a2e-5580-4381-b11a-afbd0effd6a7,721da05d-f143-4175-9fa8-67763f701bfc,Stapler Heavy Duty,7,2410786.65,16875506.55,2
d0f5e6b9-084b-484b-843b-c9ae30899cd3,b9565a2e-5580-4381-b11a-afbd0effd6a7,2b688057-2ad2-42f5-9011-000a2a98adc5,Cement,90,1501014.25,135091282.5,3
e26e63ff-d238-4c4b-9175-769eaa2f24a7,b9565a2e-5580-4381-b11a-afbd0effd6a7,446c5384-9baa-4e3c-b11a-7f11ba582acd,Electric Motor 5HP,132,2801282.92,369769345.44,4
a70e6f2a-ebc9-4890-9560-ea99758c3628,b9565a2e-5580-4381-b11a-afbd0effd6a7,ad1a7ae7-5020-4e50-96cd-992c96ddbd57,Steel Sheets,200,2317987.38,463597476.0,5
211b2ec6-2303-4a63-9631-19fdd3e297ff,4c2ab5d1-78c3-4fab-8af4-2c77069e3ad6,fbe7ef65-18fa-4322-94f3-58c2d1db0c30,Drive Belt,105,962854.43,101099715.15,1
a21c6c4c-40ce-4367-bd8f-53381c461e1b,4c2ab5d1-78c3-4fab-8af4-2c77069e3ad6,1945c600-521c-49ad-96d9-54472e5b76b5,Cable Tray Set,28,392216.84,10982071.52,2
f55b577e-3ece-4afe-8c93-6bca526cda5f,5e9602f8-62f6-4639-8642-a9ea9fe18afc,838ea1fc-c069-4954-9093-544f7e6d50b9,External Hard Drive 2TB,187,2270876.2,424653849.4,1
5fdb2bf6-8dd9-49fb-bba7-c828eea9880f,5e9602f8-62f6-4639-8642-a9ea9fe18afc,66974d41-f881-4f2b-91be-3812f0f50e4c,Aluminum Rods,73,2572019.5,187757423.5,2
0cd74428-e6cc-4257-8385-27e947be6858,5e9602f8-62f6-4639-8642-a9ea9fe18afc,446c5384-9baa-4e3c-b11a-7f11ba582acd,Electric Motor 5HP,83,1014433.17,84197953.11,3
332ddf5d-05f8-4adb-9767-952dc152b1ce,35ea7fd9-cb74-4d88-87a5-51161d380bff,11bbd009-fc98-4733-80fe-dd7767b7beaf,Glass Panels,169,1531495.96,258822817.24,1
911fb2b6-d4d3-4126-ac27-60b948d46488,4c653f73-dec7-4dd5-89a0-fcc8995cefa8,a4e2b4d3-a350-400f-b205-4919dd57df55,Whiteboard Marker Set,98,1283793.39,125811752.22,1
eec3611b-6e28-4548-b5c9-80720be070df,a98fd361-1a22-4cec-a723-8254f709e349,6a358237-1470-4595-a111-10e74d471f82,Industrial Generator 50kVA,117,1406137.35,164518069.95,1
44e8edcc-7643-4168-98de-f2a3a168a803,a98fd361-1a22-4cec-a723-8254f709e349,71d61c57-d696-4d75-8582-1b3c8ecf9690,Gasket Set,191,1256395.73,239971584.43,2
fa100aac-25b3-418e-aa1c-3d026d38de5a,a98fd361-1a22-4cec-a723-8254f709e349,721da05d-f143-4175-9fa8-67763f701bfc,Stapler Heavy Duty,169,2208010.74,373153815.06,3
35d4b75e-5ec2-41b8-b6f2-cd2f3995a5a0,a98fd361-1a22-4cec-a723-8254f709e349,71d61c57-d696-4d75-8582-1b3c8ecf9690,Gasket Set,65,459452.89,29864437.85,4
dc3ad0b7-2ce2-4e5c-9cea-32a95398e60e,944a54f8-e66c-4d63-aed1-96c2b22234d2,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,135,2483292.14,335244438.9,1
f53dcfab-6297-4d67-8669-b8738b13487b,5f914134-9f05-4965-b3db-b55ecbefc5c3,dd82dd6a-ccb9-4d8b-8105-49d9e3e88170,Solar Panel 300W,101,2652638.08,267916446.08,1
c4466d9f-2429-43c7-92c1-d131e61e9cd3,5f914134-9f05-4965-b3db-b55ecbefc5c3,d1a06e5c-6d71-4944-80b5-71ccbc399992,Control Panel Assembly,116,1704990.64,197778914.24,2
76f28760-8545-4122-9709-95e876f69863,5f914134-9f05-4965-b3db-b55ecbefc5c3,eacc84b1-be15-40fe-849e-0e9b2eef4512,LED Light Panel,78,2976018.87,232129471.86,3
236db1c7-521e-4b96-8c58-fe8e53547725,9c739b8e-3ba2-4714-acaa-02195627c4f2,1945c600-521c-49ad-96d9-54472e5b76b5,Cable Tray Set,7,559605.1,3917235.7,1
1a2b6aad-4900-44a6-b3d1-dedc3591afde,57689d27-37ab-460f-b6a6-7f62d0c49636,ad1a7ae7-5020-4e50-96cd-992c96ddbd57,Steel Sheets,169,79363.77,13412477.13,1
c6c6bf79-db6f-4e99-bfd6-44c2647965be,57689d27-37ab-460f-b6a6-7f62d0c49636,3db1bf55-9ebd-4358-81c8-28d2b2bd6041,Switchgear Unit,95,654266.59,62155326.05,2
238c55b5-f2ce-46eb-9d9b-c06626b4321b,57689d27-37ab-460f-b6a6-7f62d0c49636,995da2f5-ef48-4b46-8044-880a41cd6fbc,Printer Paper A4,75,1182692.85,88701963.75,3
2fef9295-ba29-4c6e-ad12-281c834442fd,5a922963-b3fb-4e23-a556-bd1e644f9e26,d1a06e5c-6d71-4944-80b5-71ccbc399992,Control Panel Assembly,124,1347271.16,167061623.84,1
b0ee0fd4-30c7-478a-a5b5-9fa26332f129,5a922963-b3fb-4e23-a556-bd1e644f9e26,9e5b934f-aa81-4c0f-8d69-2dab275bdcc9,Copper Wire,72,2591060.77,186556375.44,2
be39967b-c69a-4b7e-a147-3cef2ee5d7c5,8c3ec52f-bf78-475b-b4a9-fa0324ead817,dd82dd6a-ccb9-4d8b-8105-49d9e3e88170,Solar Panel 300W,91,2037493.87,185411942.17,1
0c8cd2c9-0f09-4b03-834e-0e94b092fca2,8c3ec52f-bf78-475b-b4a9-fa0324ead817,3bd59515-6f8e-4fe3-95ee-2dc9a7195e3b,Toner Cartridge,147,868309.21,127641453.87,2
ec91fef0-bbab-46f6-844a-a64b639a2b70,8c3ec52f-bf78-475b-b4a9-fa0324ead817,67f3b62b-71f2-43d7-b22e-0ca57db795e1,Transformer 500kVA,196,2369163.31,464356008.76,3
226e87ae-3055-4fa4-88b0-56d5dd592cfb,8c3ec52f-bf78-475b-b4a9-fa0324ead817,71d61c57-d696-4d75-8582-1b3c8ecf9690,Gasket Set,94,1734185.46,163013433.24,4
815743cc-bd06-4a83-94e0-781b8d6000ab,8c3ec52f-bf78-475b-b4a9-fa0324ead817,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,99,1788116.37,177023520.63,5
88e09693-1d56-4583-8e02-5020e6087eaa,a9266656-2b8b-4287-b407-735b2092ee6b,9e79be59-8d62-48f7-aefa-cbf16232cf48,PVC Pipes,113,444661.78,50246781.14,1
f160a2de-c473-4d2e-815e-1e82fe8c7fcb,1aef6cd6-d08e-4ed0-a2fb-2424aa3b9bba,446c5384-9baa-4e3c-b11a-7f11ba582acd,Electric Motor 5HP,176,2554238.66,449546004.16,1
2ea475ae-2436-4c67-acd0-903cff18fd56,1aef6cd6-d08e-4ed0-a2fb-2424aa3b9bba,3db1bf55-9ebd-4358-81c8-28d2b2bd6041,Switchgear Unit,200,2629310.42,525862084.0,2
058588cc-bdf1-4afe-b73d-bf64b57d42f5,1aef6cd6-d08e-4ed0-a2fb-2424aa3b9bba,995da2f5-ef48-4b46-8044-880a41cd6fbc,Printer Paper A4,153,970062.64,148419583.92,3
3dbab97d-2b29-4667-ad58-9154ac44a0e1,1aef6cd6-d08e-4ed0-a2fb-2424aa3b9bba,32e1050d-e9db-4baa-ae30-ed8b9b1d4084,Network Switch 24-port,184,1153306.2,212208340.8,4
41abb471-1895-42a7-a07d-6e5eae29796d,1aef6cd6-d08e-4ed0-a2fb-2424aa3b9bba,721da05d-f143-4175-9fa8-67763f701bfc,Stapler Heavy Duty,107,2095573.56,224226370.92,5
04a27cb8-fa17-4738-bf9d-fd2c01fc0435,90cb5bfb-ff68-49ac-9424-b07ed6ab2ff7,a4e2b4d3-a350-400f-b205-4919dd57df55,Whiteboard Marker Set,25,2986524.01,74663100.25,1
5368b961-b0ed-44aa-82db-7079c1bb58d1,90cb5bfb-ff68-49ac-9424-b07ed6ab2ff7,eacc84b1-be15-40fe-849e-0e9b2eef4512,LED Light Panel,191,183586.24,35064971.84,2
f9676ab2-5feb-44f6-91b4-6c4d365185c0,90cb5bfb-ff68-49ac-9424-b07ed6ab2ff7,e8d51b45-9c55-44c0-bb20-b027eb684c10,Server Rack Mount,33,2557136.05,84385489.65,3
ebf39910-518a-4bf1-84de-801f3fd92cec,2f11d9a3-630b-43c9-8954-7da2101da77c,3bd59515-6f8e-4fe3-95ee-2dc9a7195e3b,Toner Cartridge,164,898899.62,147419537.68,1
189c6790-dddc-4b93-8fda-db662caba63f,2f11d9a3-630b-43c9-8954-7da2101da77c,995da2f5-ef48-4b46-8044-880a41cd6fbc,Printer Paper A4,181,898274.37,162587660.97,2
9797f497-ef94-4b72-8da1-ef09e03798c0,2f11d9a3-630b-43c9-8954-7da2101da77c,838ea1fc-c069-4954-9093-544f7e6d50b9,External Hard Drive 2TB,87,2029042.79,176526722.73,3
fd97244c-db65-43b1-950c-17381a268120,2f11d9a3-630b-43c9-8954-7da2101da77c,a4e2b4d3-a350-400f-b205-4919dd57df55,Whiteboard Marker Set,62,1322723.85,82008878.7,4
cf35e35a-42cc-4ec4-b1f8-1633106a12d9,2f11d9a3-630b-43c9-8954-7da2101da77c,66974d41-f881-4f2b-91be-3812f0f50e4c,Aluminum Rods,99,1416473.6,140230886.4,5
c2e09d34-1e27-40ab-971a-ad2b7f93fda2,afd0d95f-9f38-4d35-8386-556d01933eba,721da05d-f143-4175-9fa8-67763f701bfc,Stapler Heavy Duty,22,2222143.91,48887166.02,1
a84a6dcb-7cc2-4f76-8847-1a2464be12d8,afd0d95f-9f38-4d35-8386-556d01933eba,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,174,2926514.45,509213514.3,2
24c307d8-8242-47bc-9ba0-55353fe13e28,afd0d95f-9f38-4d35-8386-556d01933eba,591fe981-6a91-44ce-ba7e-b788c16d6732,Bearing Assembly,101,1547109.68,156258077.68,3
30525187-bb7f-4d9b-ab5a-db2f50348c11,afd0d95f-9f38-4d35-8386-556d01933eba,2b688057-2ad2-42f5-9011-000a2a98adc5,Cement,102,2109248.3,215143326.6,4
367cdcc5-8341-488a-964a-583124795cda,afd0d95f-9f38-4d35-8386-556d01933eba,6e7fe3d5-f7be-4429-b29b-3c6d81df3080,File Folders Box,6,2488721.55,14932329.3,5
9c0cc054-dd96-454e-8286-27698d28d110,f1a0ac1b-912e-4b68-b766-17017f707df0,838ea1fc-c069-4954-9093-544f7e6d50b9,External Hard Drive 2TB,159,1694951.58,269497301.22,1
bc2506c0-a058-4e96-9a31-58633f65ed28,f1a0ac1b-912e-4b68-b766-17017f707df0,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,124,839708.28,104123826.72,2
32077da1-376d-4cce-969b-24013d1a7abe,f1a0ac1b-912e-4b68-b766-17017f707df0,9e5b934f-aa81-4c0f-8d69-2dab275bdcc9,Copper Wire,20,910043.46,18200869.2,3
a0fa0bc8-6aab-44b5-b34d-cbbc6cdbee65,f1a0ac1b-912e-4b68-b766-17017f707df0,fbe7ef65-18fa-4322-94f3-58c2d1db0c30,Drive Belt,176,2928643.45,515441247.2,4
23d0dd1a-3539-4b30-80e6-23a76bfc08b8,a5737a40-844c-497c-89bf-3ba0ee1769ef,995da2f5-ef48-4b46-8044-880a41cd6fbc,Printer Paper A4,122,966334.76,117892840.72,1
3a1b8b16-fcad-4a1f-9379-d4f4add15783,a5737a40-844c-497c-89bf-3ba0ee1769ef,67f3b62b-71f2-43d7-b22e-0ca57db795e1,Transformer 500kVA,134,2370428.36,317637400.24,2
3a0d533f-b429-483d-869b-1b9d36054926,a5737a40-844c-497c-89bf-3ba0ee1769ef,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,91,236832.28,21551737.48,3
ccfa4b35-7d98-46e4-98cb-02283dc2847a,a5737a40-844c-497c-89bf-3ba0ee1769ef,32e1050d-e9db-4baa-ae30-ed8b9b1d4084,Network Switch 24-port,52,2505647.66,130293678.32,4
78262037-4d3d-4e14-81bd-1c84b61cc28f,a5737a40-844c-497c-89bf-3ba0ee1769ef,3bd59515-6f8e-4fe3-95ee-2dc9a7195e3b,Toner Cartridge,162,1850508.43,299782365.66,5
13ee390d-dbab-4bce-b999-5349627262f8,b69858c4-dda6-4d9f-97f0-55c16da8b898,995da2f5-ef48-4b46-8044-880a41cd6fbc,Printer Paper A4,40,2498353.18,99934127.2,1
a27ce785-5070-4d67-9054-5bc3be28d9e7,41902776-6e4e-43d7-8e09-69c98a44de21,fbe7ef65-18fa-4322-94f3-58c2d1db0c30,Drive Belt,83,1174483.14,97482100.62,1
25698107-bcfc-4fc2-8de5-649b5418aaa0,41902776-6e4e-43d7-8e09-69c98a44de21,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,135,2424248.36,327273528.6,2
4195f499-5c58-492c-9939-6cbffd2c075e,26bc0b78-e42c-4b30-9314-4d6b71a8279e,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,157,2287400.61,359121895.77,1
c03466da-6c0f-4b41-a25f-b97fa55da837,26bc0b78-e42c-4b30-9314-4d6b71a8279e,a01f14c2-abeb-44af-9d5b-6fe3c990cf20,Filter Element,97,2135271.3,207121316.1,2
bba77edc-a0bc-44e7-856f-c0a67cadd380,26bc0b78-e42c-4b30-9314-4d6b71a8279e,67f3b62b-71f2-43d7-b22e-0ca57db795e1,Transformer 500kVA,150,2026143.94,303921591.0,3
104e042e-df3e-4f6f-81fa-7b5eadefbb71,26bc0b78-e42c-4b30-9314-4d6b71a8279e,a90c07b5-63ee-47f4-b1cd-4126e335950f,Wood Planks,141,1587633.74,223856357.34,4
e9019598-48b3-45f0-8aad-f2ae2f75d2dc,b4df445a-8aa8-4f35-9c50-9534703b20fe,e8d51b45-9c55-44c0-bb20-b027eb684c10,Server Rack Mount,190,1077049.28,204639363.2,1
e0892c09-321d-4b0b-afad-726681d04162,b4df445a-8aa8-4f35-9c50-9534703b20fe,446c5384-9baa-4e3c-b11a-7f11ba582acd,Electric Motor 5HP,153,2777835.52,425008834.56,2
6bfc5efe-f501-4474-ac65-8d1dff050baf,b4df445a-8aa8-4f35-9c50-9534703b20fe,1945c600-521c-49ad-96d9-54472e5b76b5,Cable Tray Set,97,1569483.97,152239945.09,3
5afc0bf1-8f7f-4edb-989a-7fbe0054f4ee,77f7011c-dcb8-4aa4-96ee-3b426cd2a6b8,ad1a7ae7-5020-4e50-96cd-992c96ddbd57,Steel Sheets,86,756906.02,65093917.72,1
b33ec8f3-119f-4bbc-888b-d088e2a4a91e,77f7011c-dcb8-4aa4-96ee-3b426cd2a6b8,6a358237-1470-4595-a111-10e74d471f82,Industrial Generator 50kVA,107,75785.82,8109082.74,2
d8125848-07d3-406b-97dc-8f3876199c9b,337c6dcf-e6fb-45ca-946e-06f688a0fb13,995da2f5-ef48-4b46-8044-880a41cd6fbc,Printer Paper A4,162,1158755.68,187718420.16,1
9363217f-9758-4ad2-97e7-a06ef3660064,337c6dcf-e6fb-45ca-946e-06f688a0fb13,591fe981-6a91-44ce-ba7e-b788c16d6732,Bearing Assembly,72,751644.15,54118378.8,2
6c355142-cc52-4a0c-9060-a09fca86a9b7,337c6dcf-e6fb-45ca-946e-06f688a0fb13,e8d51b45-9c55-44c0-bb20-b027eb684c10,Server Rack Mount,148,2835564.86,419663599.28,3
97c2d774-28bd-46c2-8861-617d026f2240,337c6dcf-e6fb-45ca-946e-06f688a0fb13,3bd59515-6f8e-4fe3-95ee-2dc9a7195e3b,Toner Cartridge,143,1093562.0,156379366.0,4
e3ccccd3-e995-4f13-8dbc-65930fe0d06a,337c6dcf-e6fb-45ca-946e-06f688a0fb13,591fe981-6a91-44ce-ba7e-b788c16d6732,Bearing Assembly,10,204542.03,2045420.3,5
c01f1c35-fde0-4858-9c0d-08ee765ab950,b49ddca3-87eb-465c-8945-065dfd181436,3db1bf55-9ebd-4358-81c8-28d2b2bd6041,Switchgear Unit,83,2971584.99,246641554.17,1
5ca7ac2f-6a9e-419a-8a27-5589eb38ce50,e1d53e58-e691-4a42-a81e-432b2831ae0e,12c19195-59af-4a91-aeb7-f0ef4f664b83,Rubber Seals,171,312564.75,53448572.25,1
66a979a3-7245-4f0e-8958-5bdee143e4f3,1560ec6a-270c-4bb6-8780-6093280a005b,995da2f5-ef48-4b46-8044-880a41cd6fbc,Printer Paper A4,157,1967198.06,308850095.42,1
bbc84a27-aa1e-47a5-8c91-0a741743a8b1,863000f7-aab0-4ac3-a6e5-f937d444c1c6,12c19195-59af-4a91-aeb7-f0ef4f664b83,Rubber Seals,31,1849665.17,57339620.27,1
e6a38060-a5bb-4248-abde-76dc0d56833d,94d6899a-cc8a-47f4-86ae-f639fc8fee77,6a358237-1470-4595-a111-10e74d471f82,Industrial Generator 50kVA,130,125400.28,16302036.4,1
619aa1e8-d4e8-4e61-a9bb-62c2ebe7c6f0,94d6899a-cc8a-47f4-86ae-f639fc8fee77,43ce29da-34f7-4c59-9737-e4331116b04a,Desktop Monitor 27in,35,392135.68,13724748.8,2
ec068874-cca5-45cd-ada0-a77ec4bf30b6,94d6899a-cc8a-47f4-86ae-f639fc8fee77,6a358237-1470-4595-a111-10e74d471f82,Industrial Generator 50kVA,117,1743700.4,204012946.8,3
8175b559-8c46-4328-8478-68423dcd4074,94d6899a-cc8a-47f4-86ae-f639fc8fee77,32e1050d-e9db-4baa-ae30-ed8b9b1d4084,Network Switch 24-port,6,757609.74,4545658.44,4
0d419cf5-c893-44fb-8056-a433e397a441,94d6899a-cc8a-47f4-86ae-f639fc8fee77,446c5384-9baa-4e3c-b11a-7f11ba582acd,Electric Motor 5HP,120,333588.18,40030581.6,5
354c538e-ff2b-4f2f-abb1-cdd9f40b3675,b9a44a31-2e75-42c5-a51e-ee67309d9611,6e7fe3d5-f7be-4429-b29b-3c6d81df3080,File Folders Box,42,1029869.39,43254514.38,1
158ae198-ee65-4055-b012-7ef7f9dda800,b9a44a31-2e75-42c5-a51e-ee67309d9611,d1a06e5c-6d71-4944-80b5-71ccbc399992,Control Panel Assembly,14,2589991.97,36259887.58,2
a720f16f-49c9-44e9-b517-ed8d51dd1a93,b9a44a31-2e75-42c5-a51e-ee67309d9611,9558b0ac-8625-490b-a12a-b58f77f623fb,Distribution Board,98,2008164.3,196800101.4,3
7a444277-2fea-45f1-b09b-fc3d4d46ade6,b9a44a31-2e75-42c5-a51e-ee67309d9611,12c19195-59af-4a91-aeb7-f0ef4f664b83,Rubber Seals,174,2192378.92,381473932.08,4
f7dbc3aa-b279-4337-8c81-648030fe2e89,b9a44a31-2e75-42c5-a51e-ee67309d9611,fbe7ef65-18fa-4322-94f3-58c2d1db0c30,Drive Belt,169,2341550.31,395722002.39,5
d1ea99bf-2d6c-46c2-84c1-848348602b55,387621d4-cbe8-4c3a-bbcf-4d9ca31d2a05,3bd59515-6f8e-4fe3-95ee-2dc9a7195e3b,Toner Cartridge,118,1519416.34,179291128.12,1
b5f47687-e433-40ce-b011-59bc1f450ccf,387621d4-cbe8-4c3a-bbcf-4d9ca31d2a05,619ee810-baaf-46ca-9cd0-c80d29545d05,Hydraulic Pump,163,469217.0,76482371.0,2
cffdd6d2-52eb-488e-9588-9e5316e2bf77,387621d4-cbe8-4c3a-bbcf-4d9ca31d2a05,2b688057-2ad2-42f5-9011-000a2a98adc5,Cement,26,1218740.12,31687243.12,3
0f3adc9f-b962-4a48-9033-7bc80c832e8c,387621d4-cbe8-4c3a-bbcf-4d9ca31d2a05,a90c07b5-63ee-47f4-b1cd-4126e335950f,Wood Planks,110,2084257.28,229268300.8,4
c82645c5-b364-4147-b477-893c127561f4,387621d4-cbe8-4c3a-bbcf-4d9ca31d2a05,d1a06e5c-6d71-4944-80b5-71ccbc399992,Control Panel Assembly,104,1148974.4,119493337.6,5
8b078c2d-483a-4042-9fd4-119462813d09,07c057bc-3277-4478-a164-9314f4d34543,a90c07b5-63ee-47f4-b1cd-4126e335950f,Wood Planks,105,1293596.77,135827660.85,1
