id,sales_order_id,item_id,item_name,quantity,unit_price,line_total,line_number
7ed688b2-8477-43b9-b4e9-929535fec934,ffc68041-d206-4ee2-abb7-7e7727f76d9b,a4e2b4d3-a350-400f-b205-4919dd57df55,Whiteboard Marker Set,28,744552.5,20847470.0,3
b0c3feda-6d16-4952-b63a-81e9c17ba296,2afbebc1-2c32-4d3a-8bf4-d36f1f3409df,67f3b62b-71f2-43d7-b22e-0ca57db795e1,Transformer 500kVA,27,140086.05,3782323.35,1
77e1a759-31e6-47ff-aedb-ff1125694dc8,2afbebc1-2c32-4d3a-8bf4-d36f1f3409df,6a358237-1470-4595-a111-10e74d471f82,Industrial Generator 50kVA,41,3291663.63,134958208.83,2
a75d312d-ccea-47ce-a8ee-5158c17a809f,2afbebc1-2c32-4d3a-8bf4-d36f1f3409df,2b688057-2ad2-42f5-9011-000a2a98adc5,Cement,8,2809953.89,22479631.12,3
f27d8413-d1c6-4993-921f-fba6152787a9,2afbebc1-2c32-4d3a-8bf4-d36f1f3409df,fbe7ef65-18fa-4322-94f3-58c2d1db0c30,Drive Belt,2,3700124.16,7400248.32,4
d4652372-089a-4b34-8bf1-8d3ad837f8b7,2afbebc1-2c32-4d3a-8bf4-d36f1f3409df,9e5b934f-aa81-4c0f-8d69-2dab275bdcc9,Copper Wire,39,4431894.27,172843876.53,5
c7b75219-400a-47e9-a198-4f574487598c,2afbebc1-2c32-4d3a-8bf4-d36f1f3409df,08f89347-5501-4713-8dbc-24e5c72d9c5c,UPS System 3kVA,28,4193802.07,117426457.96,6
0c12211c-ecf1-46d4-8099-cf2a636758b8,11d13e35-a878-4af8-8f48-85cd4026638f,ad1a7ae7-5020-4e50-96cd-992c96ddbd57,Steel Sheets,36,345543.24,12439556.64,1
a79d4823-bd9c-47be-b240-ab870ab02f31,11d13e35-a878-4af8-8f48-85cd4026638f,619ee810-baaf-46ca-9cd0-c80d29545d05,Hydraulic Pump,4,254455.88,1017823.52,2
0c563197-300e-421c-bf1c-9ec9ab43b07b,11d13e35-a878-4af8-8f48-85cd4026638f,1945c600-521c-49ad-96d9-54472e5b76b5,Cable Tray Set,9,2502974.77,22526772.93,3
3fad9b95-9f32-4db0-a1da-f9dcb4aba568,11d13e35-a878-4af8-8f48-85cd4026638f,32e1050d-e9db-4baa-ae30-ed8b9b1d4084,Network Switch 24-port,43,848761.32,36496736.76,4
62cb25b3-3d17-4284-af2f-d84e0243b2b9,11d13e35-a878-4af8-8f48-85cd4026638f,9e5b934f-aa81-4c0f-8d69-2dab275bdcc9,Copper Wire,23,4646042.88,106858986.24,5
e0d54917-c43c-4fbf-8387-f44fd10c0304,0bc27198-caf7-45d4-ac8e-192bd4988770,3db1bf55-9ebd-4358-81c8-28d2b2bd6041,Switchgear Unit,43,2947461.2,126740831.6,1
53a38ffd-96ef-49b6-ba90-80df2a43438b,631e39d4-fc06-471e-8cce-2fcf92a871c9,32e1050d-e9db-4baa-ae30-ed8b9b1d4084,Network Switch 24-port,20,2175730.46,43514609.2,1
42c4d05d-2d62-420e-a5a6-1d77e4c44dc3,631e39d4-fc06-471e-8cce-2fcf92a871c9,71d61c57-d696-4d75-8582-1b3c8ecf9690,Gasket Set,29,1019378.93,29561988.97,2
1cb208df-eef4-4170-b1ae-3dc5cdbc5bcf,631e39d4-fc06-471e-8cce-2fcf92a871c9,a4e2b4d3-a350-400f-b205-4919dd57df55,Whiteboard Marker Set,39,1816464.72,70842124.08,3
e36f2cc3-b898-4687-b2a6-258600c7030e,631e39d4-fc06-471e-8cce-2fcf92a871c9,12c19195-59af-4a91-aeb7-f0ef4f664b83,Rubber Seals,38,4089002.91,155382110.58,4
f821ebb2-6140-490f-bfa0-a6d8f128228d,edfd26d6-48cb-4eed-83ce-fab348c12c49,619ee810-baaf-46ca-9cd0-c80d29545d05,Hydraulic Pump,19,3655728.93,69458849.67,1
af5b40b1-5c72-4e1c-8cb3-f9e5513abf80,edfd26d6-48cb-4eed-83ce-fab348c12c49,446c5384-9baa-4e3c-b11a-7f11ba582acd,Electric Motor 5HP,23,233970.06,5381311.38,2
52bee1cd-7d0d-436f-be38-cab3f8146d6a,edfd26d6-48cb-4eed-83ce-fab348c12c49,71d61c57-d696-4d75-8582-1b3c8ecf9690,Gasket Set,23,538144.84,12377331.32,3
2adccd7e-44a2-4186-aafe-ce0b9db4a659,edfd26d6-48cb-4eed-83ce-fab348c12c49,619ee810-baaf-46ca-9cd0-c80d29545d05,Hydraulic Pump,48,1335762.31,64116590.88,4
9ef672da-3580-4d1b-9b4d-f96e7079b468,edfd26d6-48cb-4eed-83ce-fab348c12c49,e8d51b45-9c55-44c0-bb20-b027eb684c10,Server Rack Mount,41,2369689.53,97157270.73,5
06a2418d-5892-43b2-8ddc-58685c7d00c5,edfd26d6-48cb-4eed-83ce-fab348c12c49,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,35,612031.85,21421114.75,6
403a910e-2454-488f-bc7c-3e55e472d024,357c5693-e95a-448a-8371-57d5c05b0022,591fe981-6a91-44ce-ba7e-b788c16d6732,Bearing Assembly,39,1201402.76,46854707.64,1
f9bba5b5-6746-4b85-89bd-6da342a25836,357c5693-e95a-448a-8371-57d5c05b0022,721da05d-f143-4175-9fa8-67763f701bfc,Stapler Heavy Duty,42,2754829.88,115702854.96,2
4c63930d-990d-4d11-8b32-f71d25aa9503,357c5693-e95a-448a-8371-57d5c05b0022,9558b0ac-8625-490b-a12a-b58f77f623fb,Distribution Board,35,1183630.89,41427081.15,3
ee86e9be-1aec-4d3b-9bc0-7f30a8cd2fab,357c5693-e95a-448a-8371-57d5c05b0022,43ce29da-34f7-4c59-9737-e4331116b04a,Desktop Monitor 27in,39,2897657.54,113008644.06,4
7634aaf1-3e9d-4541-a813-07af9f5784f4,59b4a57f-ee84-4e2d-a1dd-077943b2f55e,9e79be59-8d62-48f7-aefa-cbf16232cf48,PVC Pipes,45,1906031.07,85771398.15,1
1f139219-f4cb-415c-b9f8-acf37ab491e6,59b4a57f-ee84-4e2d-a1dd-077943b2f55e,d1a06e5c-6d71-4944-80b5-71ccbc399992,Control Panel Assembly,28,3205656.03,89758368.84,2
95647d58-831a-4ea6-8d21-991a637f2cd0,1a14811d-abfc-4f93-826f-40356a0b0e1a,a90c07b5-63ee-47f4-b1cd-4126e335950f,Wood Planks,37,2106941.2,77956824.4,1
b28b7e7e-2f7b-42fc-8936-519be5469df8,1a14811d-abfc-4f93-826f-40356a0b0e1a,1945c600-521c-49ad-96d9-54472e5b76b5,Cable Tray Set,14,1854109.0,25957526.0,2
c17ecc13-37af-4375-9fd1-c9f5556cf208,1a14811d-abfc-4f93-826f-40356a0b0e1a,66974d41-f881-4f2b-91be-3812f0f50e4c,Aluminum Rods,14,3139296.88,43950156.32,3
14857763-3507-4ab0-b0b8-a74f13f276a4,1a14811d-abfc-4f93-826f-40356a0b0e1a,eacc84b1-be15-40fe-849e-0e9b2eef4512,LED Light Panel,49,2780014.12,136220691.88,4
49b4aef0-5279-4cf1-9711-3686faa1b35e,1a14811d-abfc-4f93-826f-40356a0b0e1a,9558b0ac-8625-490b-a12a-b58f77f623fb,Distribution Board,3,1611474.28,4834422.84,5
08f45529-f67e-459d-b649-705e5a5a9a2a,007c110d-f2cd-4130-bb20-18d048c644c2,67f3b62b-71f2-43d7-b22e-0ca57db795e1,Transformer 500kVA,4,687399.75,2749599.0,1
edba72f6-b679-4fce-9bcb-7f934a4393cd,007c110d-f2cd-4130-bb20-18d048c644c2,3db1bf55-9ebd-4358-81c8-28d2b2bd6041,Switchgear Unit,50,2748814.33,137440716.5,2
942d6a9e-d2b3-4b06-911e-30fd96aa1d7c,007c110d-f2cd-4130-bb20-18d048c644c2,71d61c57-d696-4d75-8582-1b3c8ecf9690,Gasket Set,17,2405471.89,40893022.13,3
b70c2504-22c0-47a3-9697-113feffcb1f0,007c110d-f2cd-4130-bb20-18d048c644c2,12c19195-59af-4a91-aeb7-f0ef4f664b83,Rubber Seals,8,939619.82,7516958.56,4
d930f5d0-273b-4de7-99a3-5c957bca3ff2,d9f8db3e-cbfb-4e07-adb4-4c508f107d5b,67f3b62b-71f2-43d7-b22e-0ca57db795e1,Transformer 500kVA,9,695850.03,6262650.27,1
955e3e95-dff0-44c9-85e8-0db97a01852c,d9f8db3e-cbfb-4e07-adb4-4c508f107d5b,08f89347-5501-4713-8dbc-24e5c72d9c5c,UPS System 3kVA,6,2208076.02,13248456.12,2
635574b1-b60f-4590-bddd-f55bfbaed8b5,b8229500-f3b7-4b7f-8ea7-338381f8b5e2,3db1bf55-9ebd-4358-81c8-28d2b2bd6041,Switchgear Unit,44,3608893.27,158791303.88,1
a00b8869-39b5-4e36-b17a-349c1fc64b28,b8229500-f3b7-4b7f-8ea7-338381f8b5e2,591fe981-6a91-44ce-ba7e-b788c16d6732,Bearing Assembly,24,4184123.93,100418974.32,2
5eef4968-d39a-4182-9c56-629a64da6779,de3edfe7-ca6b-4995-b641-224cccad0f43,a90c07b5-63ee-47f4-b1cd-4126e335950f,Wood Planks,30,1510271.39,45308141.7,1
a8b400ff-cb4b-48e2-90b7-f2550e227bb1,de3edfe7-ca6b-4995-b641-224cccad0f43,2b688057-2ad2-42f5-9011-000a2a98adc5,Cement,9,3349893.48,30149041.32,2
aa78d817-a735-446e-9f57-548c4ad96755,de3edfe7-ca6b-4995-b641-224cccad0f43,9558b0ac-8625-490b-a12a-b58f77f623fb,Distribution Board,20,3207287.81,64145756.2,3
fb7b928c-51f9-4484-a3b3-e1e9cb3bfc50,de3edfe7-ca6b-4995-b641-224cccad0f43,9558b0ac-8625-490b-a12a-b58f77f623fb,Distribution Board,23,1245699.04,28651077.92,4
95a392b4-ebce-4c3f-8f55-73ae8b95105d,de3edfe7-ca6b-4995-b641-224cccad0f43,2b688057-2ad2-42f5-9011-000a2a98adc5,Cement,5,3452771.38,17263856.9,5
1b0013e7-2a70-4f28-bf37-fce90947726d,815f5c0a-21b9-4cbb-b2f1-27dc31fd27e6,67f3b62b-71f2-43d7-b22e-0ca57db795e1,Transformer 500kVA,4,3098315.44,12393261.76,1
2737a002-3485-43db-8c4c-148e42d74b0f,815f5c0a-21b9-4cbb-b2f1-27dc31fd27e6,fbe7ef65-18fa-4322-94f3-58c2d1db0c30,Drive Belt,3,3668033.69,11004101.07,2
b5b48493-e959-4fb8-83a1-501c65a002e3,815f5c0a-21b9-4cbb-b2f1-27dc31fd27e6,1945c600-521c-49ad-96d9-54472e5b76b5,Cable Tray Set,25,2961705.52,74042638.0,3
f10a6155-2ca2-4ae8-b9c9-e4a59b013c02,815f5c0a-21b9-4cbb-b2f1-27dc31fd27e6,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,29,3221823.83,93432891.07,4
5935eae5-47ac-46ce-9aef-3e654e4230aa,a61d600e-2261-4067-8794-c6f3ded0ffae,43ce29da-34f7-4c59-9737-e4331116b04a,Desktop Monitor 27in,30,4882638.21,146479146.3,1
a23c574b-e9df-4767-8f27-87dbdde566c9,a61d600e-2261-4067-8794-c6f3ded0ffae,a4e2b4d3-a350-400f-b205-4919dd57df55,Whiteboard Marker Set,21,92697.82,1946654.22,2
3ad77c33-9ba2-4488-aedc-31f6ac74ac56,a61d600e-2261-4067-8794-c6f3ded0ffae,3db1bf55-9ebd-4358-81c8-28d2b2bd6041,Switchgear Unit,15,3872313.52,58084702.8,3
3c440f2a-ad2e-424b-8c29-6646127de0ad,a61d600e-2261-4067-8794-c6f3ded0ffae,3db1bf55-9ebd-4358-81c8-28d2b2bd6041,Switchgear Unit,18,4011308.75,72203557.5,4
7c74fee0-d412-4464-990f-16b88d81e064,24b39421-c158-46e8-87dc-0498e5a2a741,1945c600-521c-49ad-96d9-54472e5b76b5,Cable Tray Set,23,1399241.48,32182554.04,1
04631a60-ca84-44bd-9158-a7cc5b45a252,24b39421-c158-46e8-87dc-0498e5a2a741,dd82dd6a-ccb9-4d8b-8105-49d9e3e88170,Solar Panel 300W,8,4604904.39,36839235.12,2
68d6a380-62e1-47c9-a088-874dad1d2f4d,24b39421-c158-46e8-87dc-0498e5a2a741,ad1a7ae7-5020-4e50-96cd-992c96ddbd57,Steel Sheets,7,4255495.33,29788467.31,3
a1d0fa3d-72d4-48ab-b604-16919651e1df,d82b68e4-e1ff-4253-88a2-8f72331442a1,12c19195-59af-4a91-aeb7-f0ef4f664b83,Rubber Seals,14,4797332.2,67162650.8,1
f6e5222b-f745-4710-999d-35063cda6afe,d82b68e4-e1ff-4253-88a2-8f72331442a1,eacc84b1-be15-40fe-849e-0e9b2eef4512,LED Light Panel,24,2247007.87,53928188.88,2
cb3e1277-0a9d-40e6-adc0-0589094fbd2f,d82b68e4-e1ff-4253-88a2-8f72331442a1,a4e2b4d3-a350-400f-b205-4919dd57df55,Whiteboard Marker Set,14,2648060.18,37072842.52,3
62aee587-b0e3-46fc-913b-f7eff5a4a262,d82b68e4-e1ff-4253-88a2-8f72331442a1,fbe7ef65-18fa-4322-94f3-58c2d1db0c30,Drive Belt,41,397043.85,16278797.85,4
9a0c84b8-0fc0-4c84-bdcb-2f8c2270ff68,8addb435-f4fe-4842-bc6f-0fcf9ea399f2,619ee810-baaf-46ca-9cd0-c80d29545d05,Hydraulic Pump,24,1984151.77,47619642.48,1
4a9b568b-f148-4e51-b15c-d9a7bf141f79,8addb435-f4fe-4842-bc6f-0fcf9ea399f2,a90c07b5-63ee-47f4-b1cd-4126e335950f,Wood Planks,27,1438598.83,38842168.41,2
c69e9609-be7a-4791-839a-f615efe35002,8addb435-f4fe-4842-bc6f-0fcf9ea399f2,67f3b62b-71f2-43d7-b22e-0ca57db795e1,Transformer 500kVA,25,945008.33,23625208.25,3
34b268fd-8b27-46e2-8bfd-3cfe63d7a1f6,b026fb9e-8a5f-4bad-a908-cd633ffaa641,721da05d-f143-4175-9fa8-67763f701bfc,Stapler Heavy Duty,46,1260795.63,57996598.98,1
e946a5bb-366e-441c-ba32-27a2f0f539f2,b026fb9e-8a5f-4bad-a908-cd633ffaa641,43ce29da-34f7-4c59-9737-e4331116b04a,Desktop Monitor 27in,40,3548884.02,141955360.8,2
1cefcc8c-51a2-4a34-a2b9-0b6060099b51,4227c6df-342a-4924-ba72-f2dcb5645c03,591fe981-6a91-44ce-ba7e-b788c16d6732,Bearing Assembly,16,3335375.83,53366013.28,1
c8580b7f-9afb-451b-9066-da28eb998d29,3c07397e-415a-415c-a3fc-7950f90c5bf4,721da05d-f143-4175-9fa8-67763f701bfc,Stapler Heavy Duty,17,2366699.29,40233887.93,1
d1a17647-c294-4fa4-a821-826cdada8962,3c07397e-415a-415c-a3fc-7950f90c5bf4,9e79be59-8d62-48f7-aefa-cbf16232cf48,PVC Pipes,47,3313335.72,155726778.84,2
ea233826-119c-4c18-a6d4-ea965d136bba,3c07397e-415a-415c-a3fc-7950f90c5bf4,e8d51b45-9c55-44c0-bb20-b027eb684c10,Server Rack Mount,4,3982570.32,15930281.28,3
9f7e2da4-05a3-415f-808f-32c73118770c,3c07397e-415a-415c-a3fc-7950f90c5bf4,eacc84b1-be15-40fe-849e-0e9b2eef4512,LED Light Panel,37,2632192.5,97391122.5,4
070c0e58-0f8f-4831-a813-01fda61dc8e9,3c07397e-415a-415c-a3fc-7950f90c5bf4,2b688057-2ad2-42f5-9011-000a2a98adc5,Cement,4,2213069.45,8852277.8,5
dd95ec92-c85a-4665-a540-e84e5d8e129c,f5a37ca1-3382-4d65-936b-5a155b8a3e39,a90c07b5-63ee-47f4-b1cd-4126e335950f,Wood Planks,48,894832.65,42951967.2,1
3008cd23-5229-4253-ba8a-be30a66aef68,f5a37ca1-3382-4d65-936b-5a155b8a3e39,67f3b62b-71f2-43d7-b22e-0ca57db795e1,Transformer 500kVA,11,1462415.27,16086567.97,2
a3f63d42-b6c0-46de-8c23-8a77e9ecee45,f5a37ca1-3382-4d65-936b-5a155b8a3e39,11bbd009-fc98-4733-80fe-dd7767b7beaf,Glass Panels,32,1696389.92,54284477.44,3
d3fb7f00-15be-41b1-91b0-c16f23801c20,867aa7bf-13c0-4b16-a9ca-aec33aa69dd0,a90c07b5-63ee-47f4-b1cd-4126e335950f,Wood Planks,34,3662341.64,124519615.76,1
c92fe15b-0664-4f24-8d6d-db8a7d514920,867aa7bf-13c0-4b16-a9ca-aec33aa69dd0,721da05d-f143-4175-9fa8-67763f701bfc,Stapler Heavy Duty,18,618013.62,11124245.16,2
c36a795d-8684-40d5-8721-b3dfd4af9411,867aa7bf-13c0-4b16-a9ca-aec33aa69dd0,9558b0ac-8625-490b-a12a-b58f77f623fb,Distribution Board,44,993323.67,43706241.48,3
00daef9a-2629-47a8-a97c-f28a8c6af6af,867aa7bf-13c0-4b16-a9ca-aec33aa69dd0,32e1050d-e9db-4baa-ae30-ed8b9b1d4084,Network Switch 24-port,24,3656788.04,87762912.96,4
15ac521f-7fb7-4ee8-bfa2-003e0f72b59d,867aa7bf-13c0-4b16-a9ca-aec33aa69dd0,ad1a7ae7-5020-4e50-96cd-992c96ddbd57,Steel Sheets,9,2594264.12,23348377.08,5
58a76972-7cfc-4441-aaa3-e0dc03ffe4f2,867aa7bf-13c0-4b16-a9ca-aec33aa69dd0,2b688057-2ad2-42f5-9011-000a2a98adc5,Cement,22,4524906.2,99547936.4,6
934342b4-fe75-4ad8-b328-428e2fee8d1e,aa550b8f-3ebb-42c2-ba8a-ad3d67195941,1b189697-525e-4690-972d-446b691a75dd,Laptop Dell Latitude,47,2372485.39,111506813.33,1
ab64478f-8d2c-454f-93b4-c9568cb9302a,aa550b8f-3ebb-42c2-ba8a-ad3d67195941,67f3b62b-71f2-43d7-b22e-0ca57db795e1,Transformer 500kVA,37,307127.03,11363700.11,2
09c815a0-52b7-43e5-8f4e-cdafdf75b2fb,aa550b8f-3ebb-42c2-ba8a-ad3d67195941,721da05d-f143-4175-9fa8-67763f701bfc,Stapler Heavy Duty,12,3691245.05,44294940.6,3
8140ab5d-3cd6-46fb-8164-8aeae1a0db6f,aa550b8f-3ebb-42c2-ba8a-ad3d67195941,3bd59515-6f8e-4fe3-95ee-2dc9a7195e3b,Toner Cartridge,38,899624.51,34185731.38,4
88b898a0-1458-4676-b200-2d714c41a1ec,aa550b8f-3ebb-42c2-ba8a-ad3d67195941,a90c07b5-63ee-47f4-b1cd-4126e335950f,Wood Planks,38,4315307.06,163981668.28,5
81909c66-e3be-4a15-9a61-db9292c945b0,aa550b8f-3ebb-42c2-ba8a-ad3d67195941,11bbd009-fc98-4733-80fe-dd7767b7beaf,Glass Panels,42,1422870.15,59760546.3,6
78647383-05e0-4b4b-ab7c-dfeb332d0c89,f8bf6b91-ead0-4c6a-9c06-08d8f8544062,ad1a7ae7-5020-4e50-96cd-992c96ddbd57,Steel Sheets,49,429612.87,21051030.63,1
5adf982b-9001-4785-bdf3-a0ae9cae7b7d,f8bf6b91-ead0-4c6a-9c06-08d8f8544062,fbe7ef65-18fa-4322-94f3-58c2d1db0c30,Drive Belt,24,3469903.39,83277681.36,2
35efe445-fa05-42b5-84a9-26370d8311c5,f8bf6b91-ead0-4c6a-9c06-08d8f8544062,32e1050d-e9db-4baa-ae30-ed8b9b1d4084,Network Switch 24-port,37,2909593.69,107654966.53,3
855574d6-05bd-4a50-8ba0-aeb256104b44,d7840ab7-9e31-4a65-89ac-478bb03be87d,9e5b934f-aa81-4c0f-8d69-2dab275bdcc9,Copper Wire,7,2256620.73,15796345.11,1
98f257f6-ac85-4b92-9cc8-c452ee4cd188,d7840ab7-9e31-4a65-89ac-478bb03be87d,66974d41-f881-4f2b-91be-3812f0f50e4c,Aluminum Rods,10,267689.22,2676892.2,2
331a58df-1d8f-4832-8b2d-964d74babd0c,d7840ab7-9e31-4a65-89ac-478bb03be87d,fbe7ef65-18fa-4322-94f3-58c2d1db0c30,Drive Belt,42,1520603.03,63865327.26,3
bb34e5f8-b5d5-4e72-a3b6-393d3f612131,d7840ab7-9e31-4a65-89ac-478bb03be87d,3bd59515-6f8e-4fe3-95ee-2dc9a7195e3b,Toner Cartridge,28,3095170.69,86664779.32,4
c29c89f9-bceb-4a9e-904d-857aa6e37620,d7840ab7-9e31-4a65-89ac-478bb03be87d,fbe7ef65-18fa-4322-94f3-58c2d1db0c30,Drive Belt,33,4802178.01,158471874.33,5
4f3af64f-5c13-4793-8dd3-e9d7a5f0376e,d7840ab7-9e31-4a65-89ac-478bb03be87d,32e1050d-e9db-4baa-ae30-ed8b9b1d4084,Network Switch 24-port,26,1826295.7,47483688.2,6
74b021ef-b161-431a-b5cb-b819b216baa2,694a7a29-1e27-4ebe-a6a4-8a74462662bf,43ce29da-34f7-4c59-9737-e4331116b04a,Desktop Monitor 27in,30,4435707.13,133071213.9,1
f631a667-23b9-4fe6-8ed3-0555e71bc536,694a7a29-1e27-4ebe-a6a4-8a74462662bf,a4e2b4d3-a350-400f-b205-4919dd57df55,Whiteboard Marker Set,39,4758715.07,185589887.73,2
3972b365-5998-4e69-876a-862c5a4e0163,0edeb862-b860-4c94-b714-b638dc8b43ba,9e5b934f-aa81-4c0f-8d69-2dab275bdcc9,Copper Wire,7,500885.98,3506201.86,1
32a8e05d-09b3-41eb-a3e7-a607fdbc86b9,0edeb862-b860-4c94-b714-b638dc8b43ba,9e79be59-8d62-48f7-aefa-cbf16232cf48,PVC Pipes,34,1580080.59,53722740.06,2
ccc1a04d-65d2-438c-b912-95c81ecd4780,0edeb862-b860-4c94-b714-b638dc8b43ba,6a358237-1470-4595-a111-10e74d471f82,Industrial Generator 50kVA,14,520681.66,7289543.24,3
cdee7d27-901f-4fef-8233-739d250f3592,0edeb862-b860-4c94-b714-b638dc8b43ba,32e1050d-e9db-4baa-ae30-ed8b9b1d4084,Network Switch 24-port,35,3839837.68,134394318.8,4
8640c335-2a98-4f42-92e5-38fd5489e1c4,0edeb862-b860-4c94-b714-b638dc8b43ba,eacc84b1-be15-40fe-849e-0e9b2eef4512,LED Light Panel,19,923323.48,17543146.12,5
bdc925ea-7029-4b22-8d52-cd7d1794e70e,0edeb862-b860-4c94-b714-b638dc8b43ba,d1a06e5c-6d71-4944-80b5-71ccbc399992,Control Panel Assembly,46,4864501.32,223767060.72,6
f34ced6e-d143-477a-b548-1e6c519706d2,f3b59ed7-733f-4f9b-bff8-8959a6f3d092,a90c07b5-63ee-47f4-b1cd-4126e335950f,Wood Planks,41,1221053.79,50063205.39,1
5f6fc709-9b99-4479-ba0e-b5c4634ff1ca,f3b59ed7-733f-4f9b-bff8-8959a6f3d092,67f3b62b-71f2-43d7-b22e-0ca57db795e1,Transformer 500kVA,1,4975005.34,4975005.34,2
df5510b4-3975-4d63-bde2-3f6d008dab4a,f3b59ed7-733f-4f9b-bff8-8959a6f3d092,a4e2b4d3-a350-400f-b205-4919dd57df55,Whiteboard Marker Set,16,4687095.78,74993532.48,3
6df21460-bafc-4bfc-b1a8-f31fbff28061,f3b59ed7-733f-4f9b-bff8-8959a6f3d092,d1a06e5c-6d71-4944-80b5-71ccbc399992,Control Panel Assembly,11,1216290.52,13379195.72,4
05a7e7e7-97e7-4ffd-b32c-4cd91fcdfc5f,0bcbaf77-c50f-456c-ad5d-407bdc3291f9,9e5b934f-aa81-4c0f-8d69-2dab275bdcc9,Copper Wire,20,3866062.09,77321241.8,1
c05a589c-38fd-4182-b154-f11350dcd981,0bcbaf77-c50f-456c-ad5d-407bdc3291f9,1945c600-521c-49ad-96d9-54472e5b76b5,Cable Tray Set,42,4964347.95,208502613.9,2
849fbfb3-d131-42c1-a14e-79b28fc6dc4e,0bcbaf77-c50f-456c-ad5d-407bdc3291f9,71d61c57-d696-4d75-8582-1b3c8ecf9690,Gasket Set,41,3533335.24,144866744.84,3
6d97ca62-7ac9-4b45-88b4-7369344277d3,0bcbaf77-c50f-456c-ad5d-407bdc3291f9,838ea1fc-c069-4954-9093-544f7e6d50b9,External Hard Drive 2TB,46,1981743.84,91160216.64,4
4b2e7bc9-a177-4146-bb62-a94c67785ff2,00a1d77d-526b-4cda-adf5-3c533439ae39,6a358237-1470-4595-a111-10e74d471f82,Industrial Generator 50kVA,5,208188.91,1040944.55,1
6e1f79bc-8288-4277-8e16-fda043c02803,00a1d77d-526b-4cda-adf5-3c533439ae39,721da05d-f143-4175-9fa8-67763f701bfc,Stapler Heavy Duty,12,3969523.63,47634283.56,2
491414ef-972b-424a-bd1c-48dba36521bd,00a1d77d-526b-4cda-adf5-3c533439ae39,9e79be59-8d62-48f7-aefa-cbf16232cf48,PVC Pipes,2,1213098.88,2426197.76,3
c3730202-a118-41f8-83cb-00549dcb792e,00a1d77d-526b-4cda-adf5-3c533439ae39,9558b0ac-8625-490b-a12a-b58f77f623fb,Distribution Board,45,188619.81,8487891.45,4
e2dc888b-24f6-4973-9c58-bed5e4a8deb6,b3354626-5b39-43c1-a57b-c58f6e19e3ec,71d61c57-d696-4d75-8582-1b3c8ecf9690,Gasket Set,10,1425449.91,14254499.1,1
9e166711-75b5-4528-b8f7-290da53b3034,b3354626-5b39-43c1-a57b-c58f6e19e3ec,619ee810-baaf-46ca-9cd0-c80d29545d05,Hydraulic Pump,9,1729879.91,15568919.19,2
e3f61d2f-b735-4b3e-a13d-0e9e4d3d4c23,b3354626-5b39-43c1-a57b-c58f6e19e3ec,446c5384-9baa-4e3c-b11a-7f11ba582acd,Electric Motor 5HP,28,1738312.5,48672750.0,3
f3bb6970-923c-483e-a4f7-c7e312702041,b3354626-5b39-43c1-a57b-c58f6e19e3ec,2b688057-2ad2-42f5-9011-000a2a98adc5,Cement,28,3727257.57,104363211.96,4
79c93747-fe94-497f-8d6c-6584c0268598,b3354626-5b39-43c1-a57b-c58f6e19e3ec,9558b0ac-8625-490b-a12a-b58f77f623fb,Distribution Board,38,897630.35,34109953.3,5
44b07a60-9970-486b-88c9-93560a26bb04,b3354626-5b39-43c1-a57b-c58f6e19e3ec,838ea1fc-c069-4954-9093-544f7e6d50b9,External Hard Drive 2TB,49,3622351.14,177495205.86,6
c093bfd1-76b9-4cdb-ad3f-64c71c98dab7,aabd6065-4b7a-4aec-80f6-17b022f056b1,446c5384-9baa-4e3c-b11a-7f11ba582acd,Electric Motor 5HP,15,2782199.96,41732999.4,1
005a33d2-b194-414b-b862-ac7fd25339c9,aabd6065-4b7a-4aec-80f6-17b022f056b1,11bbd009-fc98-4733-80fe-dd7767b7beaf,Glass Panels,36,854604.84,30765774.24,2
47323d12-d45f-47ab-9917-9f83964d3107,aabd6065-4b7a-4aec-80f6-17b022f056b1,fbe7ef65-18fa-4322-94f3-58c2d1db0c30,Drive Belt,37,961714.43,35583433.91,3
aee01fe3-a248-4ed6-8f84-ee2f9e1bf249,39310018-2cfa-4793-8678-fc750e4d6703,9e5b934f-aa81-4c0f-8d69-2dab275bdcc9,Copper Wire,31,4424349.44,137154832.64,1
e914b469-f9c8-4a22-9bfd-afdd666c8eef,39310018-2cfa-4793-8678-fc750e4d6703,66974d41-f881-4f2b-91be-3812f0f50e4c,Aluminum Rods,18,911421.64,16405589.52,2
d359e12a-d2ea-49b0-9cb2-e7e4c61188cc,39310018-2cfa-4793-8678-fc750e4d6703,08f89347-5501-4713-8dbc-24e5c72d9c5c,UPS System 3kVA,23,4519897.66,103957646.18,3
8d6a4e07-87d0-46d0-8e1c-53b55b0e984b,39310018-2cfa-4793-8678-fc750e4d6703,619ee810-baaf-46ca-9cd0-c80d29545d05,Hydraulic Pump,50,3255689.29,162784464.5,4
7fec3d5a-f398-454f-a62d-2e5f8a5fed8f,39310018-2cfa-4793-8678-fc750e4d6703,a90c07b5-63ee-47f4-b1cd-4126e335950f,Wood Planks,34,3074838.19,104544498.46,5
