id,invoice_id,customer_id,invoice_date,due_date,outstanding_amount,days_outstanding,aging_bucket,currency
30a412a0-18d8-46ef-a54c-5bba05e9d444,9ff9d1e4-bdea-4415-90c8-94c00c0ce84a,7f171be1-73f3-4264-bd7e-f33f72a76a6d,2025-07-30,2025-08-29,136374969.13,108,Over 90,NGN
8a035ac3-4398-43aa-bb69-e792e599db12,d13e4c94-7857-4aa9-aa0e-fa95ac917397,25c3863f-d05b-4c72-9474-b4444fd00d0a,2024-02-12,2024-03-28,394024954.34,627,Over 90,NGN
fb0aa4c8-05a1-4667-bcc7-fc068bfd120a,451d9fb4-ca19-4d8b-9a18-d70f0367af34,7b470347-2a29-4823-93c5-80f37aff87ca,2025-04-27,2025-05-12,145091988.63,217,Over 90,NGN
699ca3b8-2a0f-4829-b4e1-002bf0e60050,55339aa1-9532-44ba-a1cb-10a98b8f64b9,5a48992f-cf6d-4cad-8196-31d367dfdf79,2025-11-24,2026-01-08,82151388.84,-24,Current,NGN
f4fc6b3b-1423-4731-93d5-021bc2900e46,fcf39d4b-4d5e-47f8-8187-e96b16d4e0b2,9c3ba466-1039-47f3-aed6-813a056ce0bf,2024-10-08,2024-11-07,265410418.03,403,Over 90,NGN
5f70ebce-dc1e-429c-aaae-69c414dc18c7,80c8363b-9fea-4dcc-8bfd-32229611924f,e66254a3-f31d-4c5f-a4a7-c445f618a0bc,2025-06-22,2025-08-21,232115832.14,116,Over 90,NGN
a3b77481-9492-417e-90d1-c93c6739f1d1,4d1504b2-64c0-499e-9024-de90a1b730be,648f47f7-7c70-431b-91dd-0aa32523ab72,2025-01-13,2025-03-14,278429881.48,276,Over 90,NGN
6f41157a-514d-4315-ad72-2e695b068be6,49b84648-0149-4684-87a5-8a05a984bacf,003184b1-b880-4c24-b941-3b4082d3cd10,2024-05-05,2024-07-04,153305236.74,529,Over 90,NGN
737feb1e-21d1-4586-909e-d144d4359a85,bb6bf888-839c-46a3-a8db-13e8d1280351,cda5cf96-a435-4ff4-88e5-18cdd818c320,2024-08-03,2024-09-17,342557478.99,454,Over 90,NGN
244129d5-72f2-47a4-bcbd-2df25a9fe46c,a0bcc453-3a30-419f-96e8-072589e9d1aa,5e0c2053-2ffd-4c2a-8acf-93e60c55a843,2024-04-10,2024-04-25,98125560.61,599,Over 90,NGN
01c841d5-b176-44b8-b95c-0d9efa45c3ea,c19670ef-6b1f-4243-82e3-a12c1f765066,d652a4e6-e1dc-4f82-a26b-696b102dd951,2024-12-11,2025-01-25,15660767.53,324,Over 90,NGN
c1200b81-62cd-478d-95bd-6fa686618e4f,22c78bdd-daa2-4f22-b81a-2eaa59d23cac,d7947465-b56a-495a-b28a-73df29d9b8f3,2025-01-08,2025-02-22,141315356.8,296,Over 90,NGN
c7a910bf-126e-4a7a-9c53-431a6985125f,bedccbfe-372b-48eb-8f83-1ce18d9fec00,bda03a85-bf87-4716-b7e8-4d1d70ef0f8b,2025-10-26,2025-12-25,490813930.67,-10,Current,NGN
994ccda4-d29b-4944-8d55-fe48abcca542,508fdab5-0726-4f24-8bc7-47bd0c3658a9,0a07b41e-f088-4c13-8790-8663a572037a,2024-02-11,2024-04-11,10205105.66,613,Over 90,NGN
e0a60df6-ca29-4e66-8b70-92cf3a097980,f62f73d3-a07a-4541-8d36-fbf4956f3946,e5af2990-0c72-49c5-b8a2-e9a9c926d3cc,2025-09-22,2025-10-07,244351539.65,69,61-90,NGN
871f7213-60a8-4c5e-b95f-57aed872ed0d,51bcf89a-9068-47d7-a32a-e5a4a0255aa6,2c8f6d06-5e62-4802-a47c-fa8695a8a0f2,2024-01-24,2024-02-08,167996326.78,676,Over 90,NGN
2031f7ba-0e98-43a0-b5da-ccd23fa3659a,6c18de0e-25ea-45e6-aa4e-715cfc23c3b7,d3faab6c-baa1-4fa2-938b-8bd166eb9527,2024-12-18,2025-02-16,326604131.84,302,Over 90,NGN
7d019905-bf2b-4f7c-9c54-e8dd1196566c,739e7cad-81fd-42e3-a579-109c8b2c8c6e,e78e6fc8-ca9c-4931-9485-3c9adc44fb81,2024-09-25,2024-11-09,492691623.85,401,Over 90,NGN
3209e1ae-7686-46c0-98f4-42234d0381ef,6856b8ff-a2e6-4b09-9a24-4ca9c889ffe8,bee3cc53-f6f1-4b14-91ef-02b6c3953264,2025-03-04,2025-03-19,43424379.39,271,Over 90,NGN
c954b6d2-e7dc-439d-b676-482f6532abeb,093ca6c0-b63e-4391-aa83-0b98f6ec0b0a,1cd59298-1290-4f24-87ed-7d108c51a4aa,2025-08-17,2025-10-01,256501225.05,75,61-90,NGN
9a7308ed-0960-4a6e-a1e5-9147aa027fb2,6c68c1b0-033e-43de-9365-e908b276a4ec,94fda046-690b-4691-a125-ad9545761f1b,2025-06-11,2025-07-26,3777955.13,142,Over 90,NGN
9bf5c341-879a-4daf-a9c8-8727d2b3b44b,be642363-cf40-465c-a5d2-79914a9be154,d7dfa609-f71c-42b8-bfa9-ce38f3d31a5f,2025-08-09,2025-09-08,223397445.27,98,Over 90,NGN
c4071628-9fea-4fec-bfee-e983ced6635c,dc740e5b-e6ed-470e-9db6-7cc2e9fca1ef,5e0c2053-2ffd-4c2a-8acf-93e60c55a843,2025-09-25,2025-11-09,44276754.75,36,31-60,NGN
d6657c03-51fe-4725-940e-f943c620a003,e95b21b8-284d-462d-b240-affe846a9633,74e74964-8c0b-4951-9c79-6b5ffe301993,2024-01-22,2024-02-21,432190149.77,663,Over 90,NGN
368be330-8315-4e8a-a9e2-398d7b2d889f,20cd2f43-8743-46aa-914d-568f98b16354,248f27f6-70cc-4cda-bd49-572afaca4396,2024-03-21,2024-05-05,400079361.27,589,Over 90,NGN
7ec095a3-49e5-4de1-9012-486dd375af82,cea5e9ef-5dd4-4c07-a3ee-ea84f4fadb54,a7138888-426d-41b0-a508-1f631c22d202,2024-05-19,2024-07-18,3410823.5,515,Over 90,NGN
8c6f28b0-9c85-49fa-a9f9-f17b0caad767,0f0786a7-b981-4b8c-852e-68baace19877,7b895df9-b261-47e9-ad54-4cecc6d94c64,2024-07-07,2024-07-22,55851203.6,511,Over 90,NGN
84b87ce5-7e28-45b3-8f66-5ee804c2c588,62a06097-3b7a-4357-98c5-3ff518f482e5,25c3863f-d05b-4c72-9474-b4444fd00d0a,2025-04-02,2025-05-02,640969977.73,227,Over 90,NGN
e197799a-09ae-45c8-b76c-e1ad8fbdd09d,779ea3ec-d234-4a89-9cb2-a26de1359308,860b309f-7e8f-4033-a54d-1b81c5b2f7a1,2024-08-25,2024-10-24,135598456.68,417,Over 90,NGN
f46031f2-10d4-4f76-9ce0-77f9d450588b,daea2fb3-c823-4e89-b42a-078fa2706819,71994cdf-3afc-49f0-bbde-fe76e51fcbbb,2025-08-19,2025-09-03,196119915.39,103,Over 90,NGN
69ca6262-b3c9-4a86-800d-a65f088632d6,7078bd54-1685-4427-bf04-053d74f0c90d,f9eb96cd-07d1-483d-ae1d-7496cacd6163,2025-08-21,2025-09-05,276091787.05,101,Over 90,NGN
babd203b-a3a8-4ae7-a79c-a725bb119f61,253d148f-c10a-4264-8bb6-397390919835,29560284-a5e1-4a3b-906b-e85252ed0391,2024-10-26,2024-11-25,49755577.74,385,Over 90,NGN
b8a7f8e8-4748-49ab-941f-4c2050c463da,406a3603-6aff-4c26-acca-041b2454aa10,f85057c2-8d9e-447c-8dae-a085b035feeb,2025-02-04,2025-03-21,283829461.99,269,Over 90,NGN
a80e0e6b-cf95-4a07-ae2f-085aba19e339,a8f1c709-590f-4f81-a16f-a53b470d645b,5112b9df-6957-4053-baa2-92476c915791,2025-12-23,2026-02-06,46031247.94,-53,Current,NGN
ca09beaf-c99f-45b4-9c7d-77df98195d0e,0b808b72-af5a-401a-9ecf-97ca31fd71ba,d4b21dba-812b-4dc6-aa47-389db0d5b1dc,2025-07-22,2025-09-20,322614550.01,86,61-90,NGN
c1c9823b-502d-4fb9-b136-5203928a2e5a,19dee51d-6af6-4a99-8023-ba29e2582928,03dff10f-6e9c-476c-9a31-1813a04b7152,2025-05-20,2025-07-19,70315047.62,149,Over 90,NGN
f755ec5b-fb90-4055-8776-2312c94177e1,fbc98c09-858f-45fb-9ad7-d860bde7e3e8,6b23449d-2fef-41a8-83d1-741c20dcbc18,2024-08-28,2024-09-12,308678252.59,459,Over 90,NGN
2869b6ef-9815-40e2-92c9-236ade33ca17,74ab8190-5a96-4070-87ad-71910db2d51b,7f1cf9d2-90f2-4b87-9243-5112a66f677e,2024-10-27,2024-12-26,85295283.5,354,Over 90,NGN
59e216d2-b82b-4b7a-8d15-e6f2f685b20e,5658e4c6-eba3-46d1-8b9e-3a0e31dcbb6c,4d21380b-e08f-4c72-b092-32df459f7a10,2025-07-04,2025-09-02,240645240.16,104,Over 90,NGN
3d69be55-ef47-4d7e-b951-3369a4e52905,93ac28e6-a2e5-4b5b-9a8d-8f22183b3026,9ac03377-205a-4512-af37-9ddf3fad7262,2024-10-15,2024-12-14,62671162.14,366,Over 90,NGN
28ee79bc-3c17-4d5c-85f4-f80ff9fc9521,583b5d05-35a7-4f44-9985-8ea533656098,ca730add-8478-4ca5-a73d-6241730deff1,2025-11-19,2025-12-04,219515611.38,11,Current,NGN
1b63e25e-8149-4f80-ba84-53b83c05a0db,e216c7f4-72b2-4879-924f-7230f19ec986,80a927df-fc51-40dd-96ad-4bef83a5c7d4,2024-10-21,2024-11-20,423954536.82,390,Over 90,NGN
d257626a-486e-45a6-913d-6494d7a9baec,c3649e13-f6bf-440b-880a-f24aeec6850a,03dff10f-6e9c-476c-9a31-1813a04b7152,2025-02-18,2025-03-20,117616228.98,270,Over 90,NGN
8034e94f-cd1a-46bf-8ac1-9205119f68da,d30c548c-0622-4e91-bc4d-6d1abd5f1a69,999ae8e2-ffd7-411d-9a2f-dc1994bd01e2,2025-02-20,2025-03-07,29910218.93,283,Over 90,NGN
b913cdd9-8434-40d4-80c0-eec58c764471,d301ac3e-7736-4ccd-9c82-4ad4fe284adf,5b964189-b4bd-4ebb-8edc-98adbf51051b,2024-11-10,2024-12-10,310429076.56,370,Over 90,NGN
324dcbfb-31f2-4e15-9515-9ce0f15b83e0,08270f1d-9bc2-4de4-9c92-21d310745545,2c8f6d06-5e62-4802-a47c-fa8695a8a0f2,2024-12-11,2025-01-25,143546126.02,324,Over 90,NGN
909583f0-904e-4250-baff-e92302797e59,ffc619ed-dde4-4e97-8d56-4c47b34f47a3,37227cae-3f4b-4df2-9a3b-2edc79016ab1,2025-01-16,2025-03-02,510169820.62,288,Over 90,NGN
f4a41fc1-9d62-4fe8-9410-7293e30fc6ac,f10a9439-a2e3-4329-982a-f8ad148ea5d6,5e4431e3-40ac-4d73-b931-dac4f420b49c,2025-09-22,2025-11-06,202883398.03,39,31-60,NGN
78cf1f35-3471-4e01-b102-69899ef12fe9,ad18db10-d6d6-42de-b339-e44b647d829d,fb3886f3-2bd1-497d-abac-52adf560339e,2024-02-17,2024-03-03,91452205.6,652,Over 90,NGN
bc5d003b-c10c-4f93-a830-2f7bb731842f,9a2a07a9-7fb7-4d73-af14-22cea707db85,77bf192b-fc79-4e1d-b9f6-5bd3476e53b6,2025-10-03,2025-11-17,182922909.51,28,Current,NGN
947ada5f-e38d-4f2e-810d-78d764cb6cd8,42d7cba1-f8ea-4832-b699-2bc9ec3d6fe9,b9c98442-9b8e-4fc4-8e78-27e05254c1ad,2025-01-25,2025-02-24,159426402.05,294,Over 90,NGN
11d1cd89-7cf4-409f-9812-05823cb956bd,aa5ce48f-f437-47f1-9788-81be203a5313,6e5ee657-00b3-4265-910e-8521040356fc,2025-08-30,2025-10-29,483074981.81,47,31-60,NGN
36ad353e-3ff1-40c1-9e3f-0255bc894292,310370fc-755d-4606-b43c-91f6cf11d062,316ca7d8-064f-4575-a5f3-54c1015ce4d9,2024-09-24,2024-10-24,325518423.72,417,Over 90,NGN
270d89b1-33e2-4db9-ac16-04ce70aaa368,8ba7f9cc-318c-4975-9fdf-4b2cf64cd4ee,7091ea01-3baf-4d23-a71b-ec56cf0773db,2025-11-25,2025-12-25,58578781.76,-10,Current,NGN
3975acf3-b20a-4bc5-abda-cf6a4156c496,10fc3e92-24f6-4814-a52b-4c20adbe6269,a09d1dcd-6641-44fd-9691-f82be3f71589,2024-03-31,2024-05-15,148630875.03,579,Over 90,NGN
4be2e2b6-3e92-45d0-9f52-5203974fe905,f36bcb54-b250-41e9-9aba-ac78cd8d7ef6,f9cc684f-95b9-4168-ac09-d5a0e8747779,2024-09-13,2024-09-28,189494261.02,443,Over 90,NGN
b38d0b57-831b-4deb-af16-71cc83de220d,114f5df7-f0ee-4890-9905-a82ecd2a05f7,6e5ee657-00b3-4265-910e-8521040356fc,2025-02-22,2025-03-24,287539429.21,266,Over 90,NGN
3e6a06c5-11d0-4187-ae0e-523026abd446,e7b5c24c-307c-4271-a592-e6a1417aa298,213e4ad0-4d59-4fa3-a819-82a9c44f7d1b,2025-05-27,2025-06-26,133119448.23,172,Over 90,NGN
2f9674ef-0a15-4d8d-8e6a-9b3f8fab0da8,5d0566d2-b307-4c12-a47b-bf633fce25dd,8ae87d65-f51d-41b4-bb03-e2706a037bcb,2025-07-25,2025-08-09,7153689.26,128,Over 90,NGN
dfbeecc4-1e58-4507-a3a2-6183f1a0c435,aec38cd6-3c1c-493e-ae72-4883c9218651,e77f6026-4fef-4fe7-8d69-49392672ae56,2024-03-28,2024-04-27,16044441.26,597,Over 90,NGN
2b311c8c-404d-4b3d-a80a-4b04a9439cdc,88a6b8dd-17f9-48a4-88ae-0baa4228b140,37227cae-3f4b-4df2-9a3b-2edc79016ab1,2024-01-13,2024-02-12,125279076.02,672,Over 90,NGN
c485925c-d05d-49ab-8c6b-9f548827e093,7c11552d-cd97-437d-9e35-d8d0a5862cf5,55609811-915c-4e8f-8c5d-b820379ad0dc,2024-06-27,2024-08-26,287100598.84,476,Over 90,NGN
69cd8f23-dd2b-4779-9ca6-ab5ef5b0effe,0f8d1330-92d5-442c-9732-2d682590cc1d,80a7c465-9346-4ec9-b245-7166738bcf15,2025-04-25,2025-06-24,126105636.57,174,Over 90,NGN
af13c646-aea7-413a-bafb-9794b1551ae4,b702fbd0-0599-421f-ad79-fd036f5d35d1,b85a201c-5e11-4971-a072-43f2c6405161,2024-07-10,2024-07-25,85133284.03,508,Over 90,NGN
741f2f17-322c-4e52-ae77-c94cd7bb2eda,e82de1f9-5808-408f-b5a6-6c40601da1d8,ee26903c-baed-4906-9bd2-12011468ca67,2025-07-18,2025-09-01,109192012.02,105,Over 90,NGN
d5256768-22c3-428a-8873-fd81678540fb,11c0a9ad-7362-43b6-93d5-eb3d3689c0b2,6c1e7542-a427-4c25-bca9-2534e9a3039e,2024-02-17,2024-03-03,2943986.03,652,Over 90,NGN
af615752-d5c0-4ffa-ae6f-edf859f2da0c,49871bd7-20b1-46b4-888b-3dd6a0285f80,9d84ec56-6de8-4ba0-a474-92d0a0d3c775,2024-09-05,2024-10-20,212885566.93,421,Over 90,NGN
23203813-0a75-47db-9185-26b185c94749,811e9bd6-fa5d-4cfc-b69c-c19e0afb8f84,5b964189-b4bd-4ebb-8edc-98adbf51051b,2024-11-20,2025-01-19,44755070.25,330,Over 90,NGN
cc2b65c1-28d5-4517-a30c-7778aabd081c,5a1e06c5-9f57-46d0-a9f8-56b1b50fe3c6,2c9783bb-ca58-4f4b-95e9-86779514c328,2024-05-29,2024-06-13,114009801.38,550,Over 90,NGN
999a93fe-02d0-42af-8aa9-ea93b08a29ec,141330d5-26a6-4bb8-9949-0f5441fa665f,7017fac8-24f5-4abd-9be7-2243f43db708,2025-05-25,2025-07-09,415147845.71,159,Over 90,NGN
a508441d-7e80-46be-9604-7045057be700,66fe478d-4687-4030-8c6f-63a29b15a4fc,5d24391f-c21a-44cd-b2d9-4058bfcd3c8e,2025-02-08,2025-03-10,183827578.16,280,Over 90,NGN
fb0180c8-e0c0-48a6-bf55-8b65edd419eb,08f188aa-e48b-418a-bcc1-2272f0ed07fe,392e5cd3-e944-43c9-a2e9-780e8ca5a610,2025-10-31,2025-12-15,275182015.57,0,Current,NGN
c839d8c7-8ccf-4f79-a819-d693ee6ae4b6,cf9fe9e5-66ac-4cdd-b4ce-ed9db4b92e45,054b5e08-612c-4cef-a7fb-44c9f439d750,2025-12-06,2026-02-04,270245856.33,-51,Current,NGN
e9129c5a-75ff-4c69-86b3-3c0f79b631db,7fb45d66-90da-4bd3-acba-eb71d33e8890,03287ae7-0f53-4507-b502-c66e55c38241,2024-04-18,2024-05-18,130785527.76,576,Over 90,NGN
e2840b43-b6eb-4e1e-a8ae-fbb591ec584f,e903153a-e70b-4352-99d2-1927572ea38f,e7c0cee1-dfcb-4071-8606-087687ce150c,2025-07-14,2025-08-28,20679256.48,109,Over 90,NGN
e669f894-009f-4d4a-ad8a-06193985b2be,7e7b3d7e-4be6-4a0e-82fa-25a441450ecc,b74432a6-e096-48ec-9bf8-283caba12d2c,2024-11-18,2024-12-18,81827919.11,362,Over 90,NGN
cd42677d-772c-43f6-8756-2cf98983c57c,05f41a90-16c9-4c17-86fa-9304b94f2678,9905ab89-137f-4a8c-b15d-1587e1da4d99,2025-06-16,2025-07-16,277753309.43,152,Over 90,NGN
301ce979-9b8b-4c85-b5f5-3f82d149237f,9fac197a-e3f8-428b-bc16-96be82fdb89e,0725271b-f5b7-4649-b7bd-7b8671a8f3e1,2024-03-03,2024-05-02,162966560.49,592,Over 90,NGN
66c3ce09-68e9-4d99-8c54-6db9c906221c,e704da48-9079-4e0b-8e5f-b14d96e1861e,e2f090a2-1a54-4bee-a275-766f6625296d,2025-08-18,2025-09-02,100592662.78,104,Over 90,NGN
6baf55e9-ea7c-4b48-b6aa-a65dcf7b373d,2d198020-be5e-4918-9b97-940d43730abd,cc888c71-7eb1-40c3-8db4-4b2829fb3ea0,2025-04-09,2025-04-24,418366376.82,235,Over 90,NGN
b61e8feb-0283-4a0c-885d-66c67b5ee538,2d58b4d4-9fe1-46c3-b0d7-c93d7de1d14a,ed25bb63-921c-4d29-bde8-d85a3a466177,2024-10-28,2024-12-12,2571397.24,368,Over 90,NGN
2e7b9cc3-1901-4a86-b996-ef676138a610,fc43a203-35a7-485d-aa22-9a65cf17771b,5f5d06df-d929-42b8-b94a-8ebaf2f97c98,2024-02-06,2024-03-22,78981538.28,633,Over 90,NGN
73dca7da-1e7c-4101-b86d-b2529ad1bfe8,ae3d2156-4086-4031-aff7-c2045c0bd867,054b5e08-612c-4cef-a7fb-44c9f439d750,2024-11-15,2025-01-14,78356294.2,335,Over 90,NGN
3194ffa5-6f21-4667-99e7-ef9f1680b764,19fbe6c7-dd13-4858-8a32-7dba3d10c6f4,cdfa27fb-6e50-477c-ae04-f695faace618,2025-01-31,2025-03-17,511049975.56,273,Over 90,NGN
d41b5466-bc44-469a-aeaa-7d70fa09e87e,2c3c09ae-af39-48fd-b165-0296275ae986,e4a33f19-3509-42dd-9c8e-15ac115413c9,2025-01-27,2025-02-11,150285662.96,307,Over 90,NGN
145e6a7a-41f6-440d-996e-b13a7bdf5c6d,4dfb8b74-b0e1-4ffd-9c46-3bd1a024ef4c,ac3dbb90-7fff-4030-bfea-528e20cfef4e,2024-05-20,2024-07-04,94737796.07,529,Over 90,NGN
341431d8-83d1-43be-8915-38f0c720ba0c,e28f475b-172d-4564-a245-1224a1065c84,25dfb6ac-68e9-493c-9aa6-83e9f68bf070,2025-11-02,2026-01-01,16363579.52,-17,Current,NGN
e92e950e-f201-4e01-916b-6192a146b87c,e1741e45-8bdd-448b-8645-4c19ec489c55,cf401815-2c54-4558-8a25-3230afc5f091,2025-05-28,2025-06-12,249079904.73,186,Over 90,NGN
51d282d3-2464-428a-9d3f-abc2af238eee,b84fccb5-9531-4cbb-816f-c6256aecfd29,69f401c2-30e5-49cb-9183-d6f31f4624cb,2024-07-30,2024-08-29,210426110.29,473,Over 90,NGN
8f5a243d-be1a-4812-b75e-d757063a9066,7d772c17-e882-461c-8746-f6eecae5f449,77b35263-7c72-46ad-a18b-bbfd959b6772,2025-02-12,2025-02-27,585014596.64,291,Over 90,NGN
b614e2bb-6e17-4972-ad0a-ad0409fa545c,abdef7a0-ad55-4743-a61c-7b8b1fb942df,e79240ad-7b56-4582-8628-1a478ed824a5,2024-10-24,2024-11-23,405577411.64,387,Over 90,NGN
8e61257c-ea5f-418c-a36e-4a3547060533,25fc7edf-666f-4686-903b-491d421975b0,392e5cd3-e944-43c9-a2e9-780e8ca5a610,2024-08-03,2024-08-18,570032502.68,484,Over 90,NGN
d2eaab0f-4d49-49a4-a2f6-0d2bc633f742,2653e8ce-6e17-457a-8178-6fd3079193dd,3577458c-3083-4784-ba8f-64ec089e2c6a,2025-07-24,2025-08-08,6443024.13,129,Over 90,NGN
491e7073-eca7-4d78-a4f5-71a32e40e7cd,88b77ec1-7248-4f93-b394-efd268fb24e1,860b309f-7e8f-4033-a54d-1b81c5b2f7a1,2024-04-07,2024-04-22,106174491.13,602,Over 90,NGN
4b730f7c-7040-4aa8-b1aa-7c3aad910931,e19a94cf-a86b-421d-940d-a8c715884a87,52d3a190-e6e8-447d-a645-08ce2312e0bb,2025-01-26,2025-03-12,2841843.04,278,Over 90,NGN
cbda64b9-0a0a-4560-9358-cdf601a2f29c,48caac77-8a13-4344-b287-429789104286,9a12d6a7-a5f0-4d68-92dc-e48a1c3f1891,2025-04-29,2025-06-28,224034872.51,170,Over 90,NGN
1c04cd90-c768-4839-ae10-ce8aef78737e,98428b6d-35b9-41eb-9989-34eb63435ba5,e9ff30a3-2bc0-437d-9df5-c91c9421aa62,2025-07-03,2025-08-02,58565164.75,135,Over 90,NGN
e00f5f2d-ef53-4d0c-bbcb-bb28a99788fd,cbf01928-c370-4b77-9424-8d6570a3fe0f,e9ff30a3-2bc0-437d-9df5-c91c9421aa62,2024-08-20,2024-10-19,45151727.21,422,Over 90,NGN
fdf62b37-f2ef-42ef-9663-e20c5f5d2dfd,9d179c2f-e2ec-4a85-917b-e916fddd43f9,48ce1059-ccb0-4856-81e6-80ca56cf038b,2025-05-14,2025-07-13,67137217.24,155,Over 90,NGN
972a9774-581e-451a-93ba-7b574ddcfa1a,d56ece68-60f0-4792-afd1-49ae5cb40b17,a9ab1897-895b-42d5-9e4b-120182b77c27,2025-05-18,2025-07-02,230146669.35,166,Over 90,NGN
c7b0fb92-849d-4fc5-bced-9be4d7cfa9d7,6b52bc4e-f31f-40b8-96a8-72253bf40784,b1c7c47b-0a69-48ec-9383-45fdcce519ec,2025-05-09,2025-05-24,48543602.41,205,Over 90,NGN
4302f5be-c3ab-40fc-a3f9-c3d68cfdcfec,d4ed65e4-d539-46bd-a459-6ac9d23ef4e5,d6576950-ce15-454a-bfad-4cbec110fff4,2024-12-26,2025-02-09,105987571.95,309,Over 90,NGN
7c85f0bc-ae4a-49f0-93f6-8c858fbde0e0,e8085e64-8b0e-43f1-a090-3e148c68989a,31f9162b-94e1-4c37-95c4-1db60f07e11f,2024-09-06,2024-10-21,271610358.05,420,Over 90,NGN
0b924a0c-0378-4993-aa85-abb388a98223,11410d83-9f0d-489c-b55d-d980673bdef8,f8b5a962-d060-412a-afab-fe9f9fda3cfd,2025-05-30,2025-06-14,198675688.97,184,Over 90,NGN
f42f62f8-8439-4d7e-9a24-21597b817bfd,ae4c089c-0f1f-4e49-856c-893e04e9546b,f065ec9c-e10d-46f8-8206-1126779b2dca,2024-05-31,2024-07-15,258961524.3,518,Over 90,NGN
c70f6692-6476-45fb-8632-ecf5b9a7d277,d9f14a3b-00c6-46e7-97c7-8bad6a89e856,017bd717-dd16-4176-b1ca-19fec47f3115,2024-05-08,2024-07-07,380158038.67,526,Over 90,NGN
8863a060-daaa-456a-a7d3-bf60200c4f86,95ca2a69-f6c3-4178-9b89-e03007e47ca2,6359fa1f-3884-4d00-9ca7-a3615f209c4e,2025-07-15,2025-08-29,297678569.16,108,Over 90,NGN
cecd1c3c-c960-4cfc-8426-68a7d1c8f93e,fbed88c9-fe35-4a67-9e41-b7e3c2774912,ed25bb63-921c-4d29-bde8-d85a3a466177,2024-12-13,2024-12-28,260152825.35,352,Over 90,NGN
b814cc7b-a6d6-454c-b868-c7d68e445007,8f8bfe1c-fc00-4b6d-999f-78702bb0b35f,483fb7fc-8c88-4cff-b58f-55838a20a49b,2024-11-21,2025-01-20,30211054.92,329,Over 90,NGN
999cf5e2-94e6-484c-92f4-26a3327b7cd8,fa39b720-a3b4-4ad7-9a74-3a46f4e1d27a,479c8b3c-2e47-468c-bbaa-91a04bfc667f,2025-10-21,2025-12-05,42219882.68,10,Current,NGN
6ac632d2-d183-4797-8a1b-c0e5c672ea63,ab18a772-ded1-49ed-b166-83495ceb8844,5112b9df-6957-4053-baa2-92476c915791,2025-09-23,2025-11-07,16169587.68,38,31-60,NGN
79860469-88c3-4c66-aa7b-31cfa7326ab4,f097b6e4-994a-42e4-a05b-d0549d299180,d3a6b455-4178-4635-8182-45a9f09c1c78,2024-08-27,2024-09-26,238383879.06,445,Over 90,NGN
edde4212-9603-4aa2-bd16-29bda09ce8e6,ba1a7e75-4687-4fc2-800e-37ebe442827d,ad3e2aa2-1a20-4309-a583-5468bb0ae6df,2024-07-27,2024-09-25,371749271.11,446,Over 90,NGN
6bb37204-8fc7-408a-b89f-5fa3073d800c,02dd3fdb-919f-438f-b53b-75372a86c308,1c47317e-db78-4a7b-938b-19e72f5b9874,2025-10-23,2025-12-22,208611684.08,-7,Current,NGN
43745770-f151-4942-89e3-ab493c36573f,951e30a4-40b1-49ba-889b-e56c89a40dac,16edeaa9-5f15-4dbd-968e-ff8d1060940f,2024-04-30,2024-06-14,29545632.58,549,Over 90,NGN
d7d58acc-1c13-4dd5-ba4b-d547da0407d9,08720cc8-a996-445e-92b3-9bbeffffd21c,a9d5c23f-b59f-4e7f-812d-54492062f539,2025-04-24,2025-05-09,16532496.61,220,Over 90,NGN
c2d3a3d6-cca8-42d8-b328-5bacd81fa012,228596fa-6e6e-4ca5-84ff-b72306e2de5a,5a48992f-cf6d-4cad-8196-31d367dfdf79,2024-04-01,2024-04-16,21082607.06,608,Over 90,NGN
de7df44c-29cd-4c33-96fa-7ff1b68a49ce,efeb7b24-7c4c-44a9-9eb4-ea117442fa10,95fce411-3d44-4afb-884a-57e5a318d334,2024-08-30,2024-10-14,5306562.02,427,Over 90,NGN
939c53b8-6d81-4ee1-ae96-42d9923b6004,1d99f963-968e-4c20-bd4f-f0215781c75d,ce8f64ee-fcfe-4434-930c-1a9c0e6093af,2025-12-14,2025-12-29,183466046.18,-14,Current,NGN
79e90bd3-162f-4e37-b17e-daf4d42a4157,f099ceb7-691e-4cf3-94d7-baadfb7e286d,8aee66f7-a182-4404-b0ce-d0967441f5bd,2024-01-20,2024-03-20,227295426.33,635,Over 90,NGN
2ccbcfb1-c896-4b65-b9cc-0105e848dee5,ce726d48-a6c6-4a27-b80c-f7d7a1ad3d97,28057066-f5aa-426b-9c88-f13eaa96df85,2024-04-18,2024-06-02,46284910.06,561,Over 90,NGN
f595da53-4e96-4037-9961-5f333514f2d4,0abeac89-86d3-466e-8818-fbac5c31b414,02bfeb6f-2f78-4979-805d-5d077e483848,2025-09-04,2025-10-04,190571508.43,72,61-90,NGN
9c5993b2-a963-4f6a-ab1c-51b5d1f3d794,b7a3a7e0-3176-4bfa-80f0-dee8044c27a4,e5af2990-0c72-49c5-b8a2-e9a9c926d3cc,2024-10-25,2024-11-09,94273703.81,401,Over 90,NGN
a6b784ce-7e41-4997-99a3-54e86e5c1f9a,f5fcb7d3-63c7-4da1-aa34-6574335a3460,d71a139f-520a-4c65-84f9-97fc0984f6c8,2025-12-07,2026-01-21,240707140.95,-37,Current,NGN
